學號,課程屬性名稱,分發代碼,結束的分發時間,志願序,籤號,選課的結果,學期別,課號,學生班別,學生所屬系所,學生性別,學生年級
d52e6957a459cee52d2371224763123f9f92c789b6d118df34532979f805cfd0,必修,463,2018-03-02,1,110,中選(初選),1062,21003,,物理學系,男,2
5a9abe84cdad08b5018a154bff2c67121534138b9fc30a0e70ce7b778600900b,必修,463,2018-03-02,1,111,中選(初選),1062,21003,,光電科學與工程學系,女,1
184394f22e1378c00ccd3088de9535c57f29848d2171a51fba115da846058fce,必修,463,2018-03-02,1,113,中選(初選),1062,21003,,物理學系,男,2
dd8669ccca0a04708e33c7698f65f8eb8c62431c40c21f59bc36e9a613eaeab5,必修,463,2018-03-02,1,114,中選(初選),1062,21003,,物理學系,男,1
4e8c76fb4f0fd67f2df944f80ba14717e2c92ef568d12f1ba560a82b4289ff69,必修,463,2018-03-02,1,117,中選(初選),1062,21003,,光電科學與工程學系,男,3
be659dfcc56a6679e7e5581dbfc1d707ba1b76221a160eec661761b540184881,必修,463,2018-03-02,1,118,中選(初選),1062,21003,,物理學系,男,1
eb9b528d1867be67369f25e7a88f3b827c94490f9487d3e215ad32338340510b,必修,463,2018-03-02,1,0,中選(密碼),1062,21003,,光電科學與工程學系,男,1
a9c983eaaa2e7d938b0c69f9ba9999f321bd955970c2cb0e5cbd8fdadb043eec,必修,463,2018-03-02,1,1,中選,1062,21004,,光電科學與工程學系,男,3
7504bec2d96c8963355fbcedeaae9ab23f681cc7ce429b8c8867b50040815bee,必修,463,2018-03-02,1,1,中選,1062,21004,,物理學系,男,1
00aa7e67fd7300d82ea110e3c0f0dd3bacd9f7e73465c3d6861a4d2d6682de3f,必修,463,2018-03-02,1,2,中選(初選),1062,21004,,光電科學與工程學系,男,1
bf4cbead27a4c2ef2e32bd48fb31bfd3f13225f8a640404f3572f156037b982c,必修,463,2018-03-02,1,34,中選(初選),1062,21004,,物理學系,男,1
b6cffc1bf744acfcedeab4ed65e1345738598d2b2f3bb466b4c83b4baf44e5e7,必修,463,2018-03-02,1,36,中選(初選),1062,21004,,物理學系,男,1
8e98dd4522e93237550a35dc7f2fcea96cc2fa8f47ba12d5328200458b42d601,必修,463,2018-03-02,1,37,中選(初選),1062,21004,,光電科學與工程學系,男,1
045be76b8d4f30b848016c5230b895cabbdc100c7b07b4597a5c4b262d602f91,必修,463,2018-03-02,1,38,中選(初選),1062,21004,,物理學系,男,1
0b414e8c80c8d290103545cc2dc22dfe09d1c0a66dd5fb14ffc66b4096a03aa9,必修,463,2018-03-02,1,41,中選(初選),1062,21004,,光電科學與工程學系,男,1
39cb2e535c6476279ecf05a238ea5717c79f39de0239d69c2eb0e170d499df3f,必修,463,2018-03-02,1,42,中選(初選),1062,21004,,物理學系,男,1
e97770931e96b7a74c9df05c35bc6cb148817f3e9f2ac327bd37949b62c0346b,必修,463,2018-03-02,1,43,中選(初選),1062,21004,,光電科學與工程學系,男,1
f376d45172e2ee357191ccdf5da5199c2087d1da01a0851e6fbde36d979d3e1b,必修,463,2018-03-02,1,45,中選(初選),1062,21004,,光電科學與工程學系,男,1
7d309c9c4a9932b49c3b83da08fb048c0a3fbdefc0839390a8062a98644abd71,必修,463,2018-03-02,1,47,中選(初選),1062,21004,,光電科學與工程學系,男,1
9322f4c393c2af5fda5f9daec791f7337d4f1b55ca6384129df39c11ddc6d0b9,必修,463,2018-03-02,1,52,中選(初選),1062,21004,,化學學系,男,3
a53198dba7046e910c7875f5c52dff447cc83632a31018d8ba194878c0c52b91,必修,463,2018-03-02,1,54,中選(初選),1062,21004,,光電科學與工程學系,女,1
a7c52b164630a8500f6f487b9433f170aa769aef91aee4e4358aad61b30fed11,必修,463,2018-03-02,1,57,中選(初選),1062,21004,,光電科學與工程學系,男,1
2fe26f06445baf410a341bb687fd71848f952422b6995e94e484cf3f8d2e6a8e,必修,463,2018-03-02,1,58,中選(初選),1062,21004,,生命科學系,男,1
d850360a03675caa2487c037568e8cf454435acf2f09dbc89f73c7f4c783b706,必修,463,2018-03-02,1,59,中選(初選),1062,21004,,光電科學與工程學系,男,1
d09270c774996cc00bb80331412b835e4ba0bed9b51dec0b334cb02c21da0102,必修,463,2018-03-02,1,61,中選(初選),1062,21004,,物理學系,男,1
0db24d896301b31bc04c85d9c1ec8826fb084551a6442dc4c7810cb78044b462,必修,463,2018-03-02,1,63,中選(初選),1062,21004,,物理學系,男,1
6e667bf1c107f8cfe6e768024531164d26d1938db5e4aa68753091f1a121594e,必修,463,2018-03-02,1,71,中選(初選),1062,21004,,物理學系,男,1
fc701c26802d8de6df0126c7fda41113284885178dd04504924fd0b88f322319,必修,463,2018-03-02,1,94,中選(初選),1062,21004,,物理學系,男,1
a194b2767e4377122b5bced5fc3fa15c3f119f4b82554d0796bad6d9d05a968f,必修,463,2018-03-02,1,95,中選(初選),1062,21004,,光電科學與工程學系,男,1
20d040185f75590fb903750f516b3ca787f5558f5070806590abe9e39646a909,必修,463,2018-03-02,1,96,中選(初選),1062,21004,,光電科學與工程學系,男,1
62f9925291b1e076eaab6431b920b3f19839dfce084cf07d772f96ed5edad6e1,必修,463,2018-03-02,1,97,中選(初選),1062,21004,,物理學系,男,1
baecfa581689ad4a4ddc486eab9d9cb4ce1f0bfba02cff525a1f5e306fd4c345,必修,463,2018-03-02,1,98,中選(初選),1062,21004,,物理學系,男,1
7956fc7d060d7616796edb4fece2d24e60242cb4435ebb6b9e04c8b56d18ec71,必修,463,2018-03-02,1,100,中選(初選),1062,21004,,光電科學與工程學系,女,1
6fa015c86d8bcced7328c4d43fa0c8d311714b5951cafb6651f525c622bc63bd,必修,463,2018-03-02,1,106,中選(初選),1062,21004,,光電科學與工程學系,男,1
ca2723cf6aff8877e52eadfe59a58f3ebe9c221eba7fd827be81452cbb011610,必修,463,2018-03-02,1,112,中選(初選),1062,21004,,光電科學與工程學系,男,1
bf64831d1fb11746b41886a5c50d6029325d637053c214d5bedfaee2265ea559,必修,463,2018-03-02,1,113,中選(初選),1062,21004,,光電科學與工程學系,女,1
db1fa46616a98b5a2381b39ec60abb3975a5b55379e44bd63f9df7f48e50ea2b,必修,463,2018-03-02,1,115,中選(初選),1062,21004,,物理學系,男,1
651884f412d4162ed8fae8dd2ebdd7f5156320ee7af99d4fb9bac059d6470c5d,必修,463,2018-03-02,1,116,中選(初選),1062,21004,,物理學系,男,1
0d35859307d7e3793c57e7d7f9df061cd8f1a02d39ad2c06776c6015fd091a40,必修,463,2018-03-02,1,117,中選(初選),1062,21004,,物理學系,男,2
14f91d9d9f013ad22e83d438ded22bde352ba6d41178bb9d15782488181689ce,必修,463,2018-03-02,1,119,中選(初選),1062,21004,,物理學系,男,1
42fddedb81f10b335a94e824230d63f4648883a3ef4eef43fa70285d4275e927,必修,463,2018-03-02,1,1,中選,1062,21005,1,大氣科學學系,男,1
c2a9fde0ec5220bafb91f64d751f701970a40711c4d00e33deffa3bd948205e5,必修,463,2018-03-02,1,2,中選(初選),1062,21005,1,大氣科學學系,男,1
8020c83d2d3b20e2717b5f6f62df5dc7e24f6c8c23d081a73fae53d5465b61b7,必修,463,2018-03-02,1,3,中選(初選),1062,21005,2,大氣科學學系,男,1
baf11c931e21153f0a78bf119962765b199bbee64dbb65e8ac4411eb52875e0e,必修,463,2018-03-02,1,4,中選(初選),1062,21005,1,大氣科學學系,女,1
9d4820aa9f9d30c1304fb6dfcac1a9dfb5d651e00134cb8ca8998ee0f6f88044,必修,463,2018-03-02,1,7,中選(初選),1062,21005,2,大氣科學學系,男,1
903a635ff4c2fd3fc22ed7ee482eeb1737d36e31a7988cb6975c0d446509f42a,必修,463,2018-03-02,1,8,中選(初選),1062,21005,2,大氣科學學系,男,1
e52a4f5fea11bc2e2604c82ec54b13cd2efb8947dba7fd1aa99d012e8c10a2a1,必修,463,2018-03-02,1,28,中選(初選),1062,21005,2,大氣科學學系,女,1
9862f35a488fcdbfc3b2e322bd2f1569c865fa28675a4041e57cad79c8e584cf,必修,463,2018-03-02,1,29,中選(初選),1062,21005,2,大氣科學學系,男,1
50ab706731db87a73af9bfee29f99e5959153e436791cd12b298db2ad357c40b,必修,463,2018-03-02,1,30,中選(初選),1062,21005,1,大氣科學學系,女,1
0323338b1ea47c7c74c072576e5bf3234ae935abb40ac9c898ffed3e8295bb25,必修,463,2018-03-02,1,32,中選(初選),1062,21005,2,大氣科學學系,女,1
fdbcb26659deff89c958e60ba40f2eb54604856db6eb7437770a5f4c51ff87f4,必修,463,2018-03-02,1,33,中選(初選),1062,21005,2,大氣科學學系,男,1
aa879db5ff9ad69f2704dd733fbeb7db810ce6f36bdb68506e62b8da6ec77c68,必修,463,2018-03-02,1,34,中選(初選),1062,21005,1,大氣科學學系,男,1
2228be387c12bc1aa1b9a2006b30c5fd07d4b515e45e1bfb4a844bde8eba7abf,必修,463,2018-03-02,1,35,中選(初選),1062,21005,1,大氣科學學系,女,1
1a4d74edbbc938265f6dc8fbd32d8b2feaa1e85def7ecba58ad01441dfada946,必修,463,2018-03-02,1,37,中選(初選),1062,21005,1,大氣科學學系,男,1
9aa87e1c6d8c4c705675b32abf0d3a9da2293a110e4f19d7ad38e2a93698b483,必修,463,2018-03-02,1,39,中選(初選),1062,21005,2,大氣科學學系,男,1
228218b1ef1513dd7d7bb064508747a43a1a02d43e88f3c3035bd4ba0c4fff46,必修,463,2018-03-02,1,40,中選(初選),1062,21005,2,大氣科學學系,男,1
89adf73c871bb536bd1787f8b6ed9c9b76af36cb14018dc29a192220e25d4b44,必修,463,2018-03-02,1,42,中選(初選),1062,21005,1,大氣科學學系,男,1
28eee47ec8d8b3ae584e61fb3c6eb79912e76448f39b97a6bcca0a4284c9d8b9,必修,463,2018-03-02,1,44,中選(初選),1062,21005,1,大氣科學學系,女,1
f954b2e0bbdcf8129c7f7be3e38da97f412ee9d6286a66a183d8c6587c8b7fc0,必修,463,2018-03-02,1,47,中選(初選),1062,21005,1,大氣科學學系,男,1
794542e08e0a6bb16f6e11356b14aae1513c148c16664ea8b5bc4beb7a9680e8,必修,463,2018-03-02,1,49,中選(初選),1062,21005,1,大氣科學學系,男,1
d49366d7f6022c07b3fdfa970bfe45c8f0453cb989efee7d4d984b35dde5d961,必修,463,2018-03-02,1,51,中選(初選),1062,21005,2,大氣科學學系,男,1
add809ff0bf9527ccad1ef90b3032f1518d18d19e92efff5873a6a8544e1b638,必修,463,2018-03-02,1,52,中選(初選),1062,21005,2,大氣科學學系,男,1
14f590e4156bc0dd62d53691a4f5b9113df60a77a6313a6792f7b22d135a9a1e,必修,463,2018-03-02,1,54,中選(初選),1062,21005,2,大氣科學學系,男,1
a7acfd3769af9eedf2cd586905af370ba29c9e99e7b31886cba618dbe803cb1f,必修,463,2018-03-02,1,56,中選(初選),1062,21005,2,大氣科學學系,男,1
cacde68b06b345049e4d4cce01d4b15f3995c38f1fba2376807d7711ed1888de,必修,463,2018-03-02,1,18,中選(初選),1062,41004,1,企業管理學系,女,2
a2122bfca08ca0d98dadc5ed1b8c11e2f1651f369bbcc4961486b9953e87db5d,必修,463,2018-03-02,1,19,中選(初選),1062,41004,1,企業管理學系,女,2
c9bc1f87bbe5c23dbb551824a9c9931230cc66d413c6472843b4158c6aa01596,必修,463,2018-03-02,1,20,中選(初選),1062,41004,1,企業管理學系,女,2
03f74f4fd7f8239dd5f202bf82a7f2dc95a9ab008ab60e12b2e0dc5a2086828b,必修,463,2018-03-02,1,21,中選(初選),1062,41004,1,數學系,男,4
e56f5ea2ac5ef11339ac6c0cc0013d93511e1724b14932520b3ca03da0a46a80,必修,463,2018-03-02,1,22,中選(初選),1062,41004,1,企業管理學系,女,2
06954b42345cb5fde11537d16654eb01caef1305299dbcf5835246728679d267,必修,463,2018-03-02,1,23,中選(初選),1062,41004,1,企業管理學系,女,2
f8fb4a1b4c613b37542eb0488369452e70ba0d53b4ae6415b28777d119000cc8,必修,463,2018-03-02,1,24,中選(初選),1062,41004,1,企業管理學系,女,2
ecd0a52a061207051a64c97ea6c52926f9f6cfde2fd4429ce2941cd8e5f973f2,必修,463,2018-03-02,1,25,中選(初選),1062,41004,1,企業管理學系,女,2
a013dedd103c63749b48fd8b7ab77d5ad16943db106308113ee7b1cbadbce12a,必修,463,2018-03-02,1,26,中選(初選),1062,41004,1,企業管理學系,女,2
bfd8a405205cd5c0d44a13feeb540d371af819712587ea3b8832559c332abcb6,必修,463,2018-03-02,1,27,中選(初選),1062,41004,1,企業管理學系,女,2
96ef38ad2a70e2b3d4f01b5f3094d988bd346625d17e4b5ae33de4909e559f4f,必修,463,2018-03-02,1,28,中選(初選),1062,41004,1,企業管理學系,男,2
6de7044e69e99293afe3ab177ef34a000bda721b5105c20fed26394496a4e292,必修,463,2018-03-02,1,29,中選(初選),1062,41004,1,企業管理學系,女,2
b04f674dd5d60b700e371110dc0db8f48fbe98dd1b6ec90301faac6598346018,必修,463,2018-03-02,1,30,中選(初選),1062,41004,1,企業管理學系,女,2
542fa01792b56545a09ea53904f25a4ff85e9bb9fa0277b0a736e732ada7c47c,必修,463,2018-03-02,1,31,中選(初選),1062,41004,1,企業管理學系,女,2
8873afa095054c62377956b37d56518a34bd20714a2b65c33e1868b677b7606c,必修,463,2018-03-02,1,32,中選(初選),1062,41004,1,企業管理學系,女,3
93e9a612b352c2a56d4ad8adfd781d24fc5f9dd619a041691f12d85b4deb74a5,必修,463,2018-03-02,1,33,中選(初選),1062,41004,1,企業管理學系,女,2
8dc5bfdf102f688e9ce3c0b8d03db8953565e788088388404086afb5d4a2e659,必修,463,2018-03-02,1,34,中選(初選),1062,41004,1,企業管理學系,女,2
07ff57c5456947051017b1b7660411370a5895a9541dad11d9b92a002311e8d1,必修,463,2018-03-02,1,35,中選(初選),1062,41004,1,企業管理學系,女,2
c1c4b8d618ffae9384b012abc83087bd55479b2751ef83e795bdcb18ac5a8188,必修,463,2018-03-02,1,36,中選(初選),1062,41004,1,企業管理學系,女,2
1f4ba641783ab5d6ea7cfc42107ef408a50135b44eec7f1f44857e29fc10fb6c,必修,463,2018-03-02,1,37,中選(初選),1062,41004,1,企業管理學系,女,2
25aa55745f64352517fd4750636d625c646cfb83e651560dacaa6b3f6e8c2108,必修,463,2018-03-02,1,38,中選(初選),1062,41004,1,企業管理學系,男,2
30d86ff1e6c21ad9950767dc94151a56bacf18630a0bbe4d7b740b98311b983a,必修,463,2018-03-02,1,39,中選(初選),1062,41004,1,企業管理學系,女,2
25ece991e70c915f738f9051b71a8650308a3bc87620d7bdccac60aaff2f0050,必修,463,2018-03-02,1,40,中選(初選),1062,41004,1,企業管理學系,女,2
fc3353fc6d88332da8bb1a9e0c2edaa8812c3e5884bf9d16d2813d5c33441817,必修,463,2018-03-02,1,41,中選(初選),1062,41004,1,企業管理學系,女,2
b6479e7fa74a63cb5c8479ca54f09e87e54e573ea144025b9a8b211f1d3ee6a0,必修,463,2018-03-02,1,42,中選(初選),1062,41004,1,企業管理學系,女,2
785ef5f1d132ee52d6c67b421a2b4a98bb3ca8124178839384df73b83170322e,必修,463,2018-03-02,1,43,中選(初選),1062,41004,1,企業管理學系,男,2
d7d941044539bf8a630a2a8546cc13b24e710b72abf6eb2c2ab88f0632a7a1d7,必修,463,2018-03-02,1,45,中選(初選),1062,41004,1,企業管理學系,女,2
b15a033e0ffb38ae8965dbf49b2d71ac0ee9b2051968ee185f1051ecf895b5ce,必修,463,2018-03-02,1,46,中選(初選),1062,41004,1,企業管理學系,男,2
43f44c5c940a58b139ef4f101664f6b1186eefc076e0111d2c13364a1b308156,必修,463,2018-03-02,1,48,中選(初選),1062,41004,1,企業管理學系,女,2
2a38dd13553b5e054ce9cdc55bfd140ba1317740eccc8e50b21e61ad006451ed,必修,463,2018-03-02,1,49,中選(初選),1062,41004,1,企業管理學系,男,2
ff4d32a7b715ed0996af4284cfb3c3b086dcf651e47ecb81129313249503b2d3,必修,463,2018-03-02,1,50,中選(初選),1062,41004,1,企業管理學系,男,2
3e089212496edef66478d4c5bf37e2c68aedbcc31f3f9ded8bdda6a8531ccae2,必修,463,2018-03-02,1,51,中選(初選),1062,41004,1,企業管理學系,男,2
c1b6a1f8025b05c7c46dac9d573e1e33929335eba4f93563e14b077c0e1277dd,必修,463,2018-03-02,1,52,中選(初選),1062,41004,1,數學系,男,4
83233ccfcc8cfb7b22f7032b7499fe5d76034f399dadaeefa2d13483ee342edb,必修,463,2018-03-02,1,53,中選(初選),1062,41004,1,企業管理學系,女,2
27d9f8317d68457760929fa49e3d49ae3db1e62dac943a9282991e366d19dccf,必修,463,2018-03-02,1,54,中選(初選),1062,41004,1,企業管理學系,女,2
b9a24f9806f7eed6be0e15bad0fb0a592854ea9a12b5d2045b146332185edb09,必修,463,2018-03-02,1,55,中選(初選),1062,41004,1,企業管理學系,女,2
69c3fa5277565038aeab03c8e289bcdd5b170c712272f279bbf409f6c0af9242,必修,463,2018-03-02,1,0,中選(密碼),1062,41004,1,企業管理學系,男,3
1f891b9a04f6246a4314be90cc041726089c8d282961c6c20d12c1cca6ebeb50,必修,463,2018-03-02,1,0,中選(密碼),1062,41004,,財務金融學系,女,2
1c7b94289b78d24e5bb36c38c53300f55b17d4d2a68a4efca8ce5d135d7f1117,必修,463,2018-03-02,1,0,人工加選,1062,41005,1,企業管理學系,女,3
451dab9737b8b0898ea579db8830c2d1d8e5da7817d0235f8966dbb3e1f3cbeb,必修,463,2018-03-02,1,0,人工加選,1062,41005,1,企業管理學系,男,2
b0b23491eb64eacd7ec45054f22f8da9d8785786515f61230c0c9b192e5cb3c4,必修,463,2018-03-02,1,1,中選(初選),1062,41005,2,企業管理學系,女,2
4cbaf9348b8a4c093ab9fade19751a1618e513b6a8e9d03c5987d13ddb150aaa,必修,463,2018-03-02,1,2,中選(初選),1062,41005,2,企業管理學系,女,2
0497ace654d43e8f799ddde1af88ce288f49e8e931007e332e790a156171db9a,必修,463,2018-03-02,1,3,中選(初選),1062,41005,2,企業管理學系,女,2
364af8600600467ea32d68ae831f3ee0dbffa55f1522f32b3577e080a5a3e88a,必修,463,2018-03-02,1,4,中選(初選),1062,41005,2,企業管理學系,女,2
b47f7adadaace596f422d2ea6eba142d750cfdf79f27291cbf098bef373e93a0,必修,463,2018-03-02,1,5,中選(初選),1062,41005,2,企業管理學系,女,2
4d3a9801199398a7bea5e987cfdfef65b55d034faa34e6efe3ba5bd19b59ab54,必修,463,2018-03-02,1,6,中選(初選),1062,41005,2,企業管理學系,女,2
ab49ff88ab3a65be8d1028d88eaa3d2d91e44ba48aa92a299295bc7639b766fa,必修,463,2018-03-02,1,7,中選(初選),1062,41005,2,企業管理學系,女,2
98308996a7481eee5048c2c336e1c0478bd0190c54182dc1ca4fc3e10a90e238,必修,463,2018-03-02,1,8,中選(初選),1062,41005,2,企業管理學系,女,2
0dc0e31361d9a022cc5b990792e5e2a92b20c0a93cd16f042b88a00686faab44,必修,463,2018-03-02,1,9,中選(初選),1062,41005,2,企業管理學系,女,2
4468cfa89fb28f895eb361cfd5e4174348c8b9d18f8003990d1f9006c98a3871,必修,463,2018-03-02,1,10,中選(初選),1062,41005,2,企業管理學系,男,2
fb15cfe83f836652f852df29be9fa87b0e7dcfe20ac910027d443c085f87b380,必修,463,2018-03-02,1,11,中選(初選),1062,41005,2,企業管理學系,女,2
eab685318fa3e6e20f3114b81f32413aca39d2ea1094f881992fdf82f8c249c9,必修,463,2018-03-02,1,12,中選(初選),1062,41005,2,企業管理學系,女,2
5ee0129561b758e20ee8f03971ce90d384d672a9d5dff898b0c3d9f13edd6e8b,必修,463,2018-03-02,1,13,中選(初選),1062,41005,2,企業管理學系,女,2
287cac708b397abb7d2ec54bb44246c56d563e2ade4f8f1ef4cc15aa5f95cfa5,必修,463,2018-03-02,1,14,中選(初選),1062,41005,2,企業管理學系,女,2
a25c5f23f2111bb531efb864048b9f8d108761785bb547e0edf62947fa91df51,必修,463,2018-03-02,1,15,中選(初選),1062,41005,2,企業管理學系,女,2
f91f3dfa4fbaddaecbde6ca27b259a92bb6866cc6fd75c4edf2b33bbedfba812,必修,463,2018-03-02,1,16,中選(初選),1062,41005,2,企業管理學系,男,2
a93e38504f66969201cc9a94b601a4775d6f386c1a9b46ad9a966b5499c99d0c,必修,463,2018-03-02,1,18,中選(初選),1062,41005,2,企業管理學系,女,2
ba1ae6b5f1316f33ef4c6a39b61906fede850ac0358a04a04b1f50e87a9e17b6,必修,463,2018-03-02,1,19,中選(初選),1062,41005,2,企業管理學系,女,2
97f37208c75da20a21d278ae110b11cddf9d334443e37746553caa0a39982bf1,必修,463,2018-03-02,1,20,中選(初選),1062,41005,2,企業管理學系,男,2
a3296b91644dadc365909c4bce60a7fb0840e1489afc15fb69560726361fba39,必修,463,2018-03-02,1,21,中選(初選),1062,41005,2,企業管理學系,女,2
ffa16e797566af338a2e896e4e93ab3dbd52a4ebb766802c80cc5c6b545eb86e,必修,463,2018-03-02,1,23,中選(初選),1062,41005,2,企業管理學系,男,2
49cb09fe6151ec9edadb453001d978677e30ec64ee352630447eec9ffa8a6060,必修,463,2018-03-02,1,25,中選(初選),1062,41005,2,企業管理學系,女,2
be7ab017ab4b39f698e34a00e22e77ba64803a2e000de1ee568e11d5a362f432,必修,463,2018-03-02,1,26,中選(初選),1062,41005,2,企業管理學系,女,2
10b070ac714cd67be030b8c6a98bc98f3775f09ef8c15f00b89b2721ba1a22c7,必修,463,2018-03-02,1,27,中選(初選),1062,41005,2,企業管理學系,女,2
7cf86938e0d89c2bf9cb073d0c752e07f9f8dd1bf335b5de566245a957febe51,必修,463,2018-03-02,1,28,中選(初選),1062,41005,2,企業管理學系,男,2
f2dded430e57c8ea6da3e458d82e798269ea2ce4be33df45f0fe5762cf95e8c8,必修,463,2018-03-02,1,29,中選(初選),1062,41005,2,企業管理學系,男,2
d7f549bf58910a77eb50dfbdeb712be4fa5fdea302f05d396c529d936e9b0ac3,必修,463,2018-03-02,1,31,中選(初選),1062,41005,2,企業管理學系,女,2
85292b0d7fe961c28ba0395c8455830419653afb8bb4d9a63071f536b47c9830,必修,463,2018-03-02,1,33,中選(初選),1062,41005,2,企業管理學系,女,2
167062b13c526222c1490ba82f19c7384b327c9bef8d1d2722f837b797761153,必修,463,2018-03-02,1,34,中選(初選),1062,41005,2,企業管理學系,女,2
ec51dec1c1d213677c2c5a892a4e0a72da04caeb4f6b6463c91bf83b00b2daf0,必修,463,2018-03-02,1,35,中選(初選),1062,41005,2,企業管理學系,男,2
8386b2b8a821584bc5b65c80a12e18adb9811e61937c49842607b8847c43a41c,必修,463,2018-03-02,1,36,中選(初選),1062,41005,,英美語文學系,女,2
bec1ca469802a52942dd895a1a44fc6007dc13c12b45bba56557b8b9d5b671f0,必修,463,2018-03-02,1,37,中選(初選),1062,41005,2,企業管理學系,女,2
5b2079ee68d1ccbe3ca9b4c1b1d3d60fe54d3af4d6bf996bc53de48c29d8392e,必修,463,2018-03-02,1,38,中選(初選),1062,41005,2,企業管理學系,男,2
ab4b613bad9e0faa4d7f409935651cf89c41c13dd8ddf5646631f7d9f18f5448,必修,463,2018-03-02,1,39,中選(初選),1062,41005,2,企業管理學系,女,2
7a82d2a6285661342e257d0822d0c562916375a73127fadc7f3becce44b177ae,必修,463,2018-03-02,1,40,中選(初選),1062,41005,2,企業管理學系,女,2
76f6358ac1658b4d404f88b119146102fd0995e2f47a1c2642c8ea49acf99f88,必修,463,2018-03-02,1,41,中選(初選),1062,41005,2,企業管理學系,男,2
3d4cb2e84e438281edc44910676adabd4baa937e9b4834f3263f5f90c788e0a5,必修,463,2018-03-02,1,42,中選(初選),1062,41005,2,企業管理學系,女,2
3b22b02ef01412195479d0c186f59704388586ab409c61b77541403beec9cb9d,必修,463,2018-03-02,1,43,中選(初選),1062,41005,2,企業管理學系,女,2
25d685d712b6209b419c87241bfac6e61287c3fab7a6b4b039ede324a23e1849,必修,463,2018-03-02,1,44,中選(初選),1062,41005,2,企業管理學系,女,2
c66f5d1c29721c063ca8fcaf9d80061f8335454b39a10ce878ed431188e0558a,必修,463,2018-03-02,1,45,中選(初選),1062,41005,2,企業管理學系,女,2
9b03d0158b132c3fff0f1a0461036382f495e7655ba5b132f95c521f7f65d32c,必修,463,2018-03-02,1,46,中選(初選),1062,41005,2,企業管理學系,男,2
19fbacd4ab15223a5072f5293b21e48376c4676638fa6e15f298f7427be40b09,必修,463,2018-03-02,1,47,中選(初選),1062,41005,2,企業管理學系,女,2
00d77b57c2ba88672b1ea59d11b93b2bab2b5be939989e72991ec98ee932ff2f,必修,463,2018-03-02,1,48,中選(初選),1062,41005,2,企業管理學系,男,2
b21b05764ee4bcd440c3e628ccc6bbc228881258494d4a298edc91a16fd02c6a,必修,463,2018-03-02,1,49,中選(初選),1062,41005,2,企業管理學系,女,2
6dddade7016fb79089e9dd07775032e1e3b46c2a04585b996e94575efcc49b43,必修,463,2018-03-02,1,50,中選(初選),1062,41005,2,企業管理學系,女,2
