學號,學院,學院代碼,系所名稱,系所代號,年級班別,年級班別代碼,組別名稱,組別代碼,學年學期,學制,學制代碼
8b7dbe8095866e618a98e9a6061081e4343f1bce3b0d7f6c4a8e042bfb3ef30f,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
ec8b0b1de088f731503bb7b8cf2326ccd37e2822f38681e2f7cc2c45837246d1,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
60cdf8866093fa1a9a311642264c64a2968c05ff7e006cd1844902775d9998ec,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
2b462f05aba72a8c0f29b132176d88291bbf54a912e0c9fac40a6d2bddec7252,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
88a87df0afd8b817c4129d95bb59a2bd8f82927bd32f4198c0ab05ff4dbc8867,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
9e44833172694c3445d55f0d209776c5f3c22fb43d2c3073cadac102526e6921,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
4242f6349181b4ddaf48fe0c1f7d43cd0b1fa71b5dfbf5d7e6af75d54ea77f2b,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
670a5658ece1f0c16470bd11a21fc47cbe001d1d25f0d70d9f866e3bfca60a33,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
32bbe8a50bcb3dd5785c8742226cd9e5d5321eaac4783378779c30d8bd4ab4c0,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
257a0879a28f418fdae3e02a6e9eedb5a52c58ee0db8462123558c66ddd51b80,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
b67471f65d434772adc985d9a1326b7cc200f17e8b50b499116869a0f120bc86,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
c9c2cc8d1b9cee4994f0870d316eee0c790d6e0a048fd26513b87a7d2eb27825,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
0557891939359d4575b0ce8f6b51d405d4bd5b72642504d3127e1a516033c15c,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
2c873a2b05d957de1567a2a5ffd2bca6e13c9afc9925ccfd8d57601c1f174d4b,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
f03a3691e99b207a1082bb100fd77595791fbf0a79cbd19a2d9161fe263ccf94,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
d614e9886c2945f13aa9065bc133069350966b8489b2d30767ac94e6799478a0,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
f82363984c2b65120f856b1b40b4d33c5f6aec10b321040dc6eee3a8148d4d07,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
e7a14417f2cd07a77eb41c2e5bdb766f72bc6e36e7d27ce6414474c2733f21ea,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
1d43fb1968d92919b91cf28699ae148f078abdade9ea0dfcbf188747e0a924f1,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
8bb28fa1e2d8b32be6b7f380f4336686d5a856448abcbee034d42b8f7265de05,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
79e23f25f18a4b264a1371509344892b933f5b6e601c4f7377d6f04e5d05790f,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
c6c9e3f50423fde164601aa772964035399fa574d487815e4b61547359621579,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
9c3dfea6cd1a49bcf35987c6cd3606d575a7ffdcb173a9022caee52a10137a8b,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
afe597fffc44b5a3fdb9979d8b3eea10b145299b67f1ab50cf3c840b7de82baa,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
5ae6599f1b7e72df0dd86f30a28b127e8b47d8f74cca106ada43eff635fe8f5f,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
0c21d03d6c735139e857b495820abaa0ef4774839e9a71264a51f57103566f8b,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
79523898a4caef86215a0a8bb694e5427824fddc43bc5e177c790e5f4ff067bb,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
6062033cb9e306dcddd5ce1f45ec0b7220ec4e8d295102864c3bae20b2e3a97f,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
f29d3b270933f14b0edc9c585c5389a38f5bb74cb08e6160e851e83f11bf79a9,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
9b3505b83f0645d336b57fbe1deff4145ecb24985961561e7b0fc9534873cf1a,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
ddb70ad3ca3fbec45afaa31367a7ba2066fbb4baef18375b0ed474a165669a7e,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
28e0913c9b64c01174982e16e95eaa87dd3e5c70043fca03a64e56c8a12864c2,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
76800cf7fbd9fc999f7f521b316ba5fdbdf7ad0af02b77e0c6eaa37b6cf8e556,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
2c24ce35b40646385af640ec7271279d9760e1822e2c9c2c05ac9c5a7f54f8b3,文學院,1,中國文學系,1001,3年級,"3  ",,"0  ",1022,"學士班              ",1
18869c41ab773b92393feb207e42a79c34ce34213cc7cccaa200dda6fb11d721,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
58f080316cb5c218e4eb1f24dec51022c50593504bb44523e308070deee579fa,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
87cc4e5650002bec8069001fb6cf2b6b6c9dfda1d35874edd29bf33faf9f2177,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
4d975a8987c3506683059f1dd7d60981cdc83dbd00edb3b6908cbdb5d368767b,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
23fb2c5b1c4a91867d015a0d611afd1dc304006fc68254dc1231f8993a1641bf,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
1daf810b5f15ff196bdeeb99394b32226ff28cf478439e9c1d59f444b902f53a,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
17a52809a03ed28f1ca3ea0fd05717d1dd47b946926b3c06bc08e74fe43be79c,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
566681376ba4e7caf8e0ebc2f5f00d4dcd5982836264f2c26c2bae02d3d02295,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
aaf205e6dac98a706c29b153924dc10d5e91b5f0db9f990e757fc23065ff2fc8,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
a82f019147112cb5966d6b1d13ede0f27ac53fb30d922ca001b853a9a2f2e994,地球科學學院,6,地球科學學系,6002,2年級,"2  ",,"0  ",1022,"學士班              ",1
a9bac796dca31df5008d9d765da5ec27b82004a93717fcc2fdc2546d32ce2723,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
fcef683dbb9b6fe42ddff7827d2136ab80fbc777f38f0a5fd0b80cfba3682b0a,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
bb69a4d3d38f24b359dacd1cc913c871e3ad03cb592defa7d3153a881f5b13c6,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
1c489c31bcdc310d0ff977391b273a1854991eb19624177c2bb48f82eada618a,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
5a4434b31587f2344b0f5bf12e70b736703e16d85f5ae5db36158e5835cd01aa,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
d2a55b5832f5a2f94b8461accb4bb343243aa0b5792bfede9959828faf84af88,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
0de6ff62ab01a895a2fb447ff6dad65dd21bd8f4c3a659616178badc90423224,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
5d42e2cab719b25fcb57c158c9963fc7b16b6aca44deb349c5617832921c99f4,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
e27d3d71ec9cef02594523c3a5a6d80255cc77e49265470cff9d030e144751eb,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
17e75d40034773a6427f3306e7784ca0d3dc6f249178f4e2b4f73f634d48c424,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
7e8ca885c6e393b66b9e2bce185626f7fe90c3cc7f6f8a68b3bbd03b57d43d7b,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
794be9950fdebc1dfe11092262b434f11e678542989f92f8f9b7126fbad6b3a4,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
1cf5fd3bdb0f7fb71cff02e38e0da022abb011e947be9a8336355788dfa8c6bf,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
8b3b0f91f44c4f1ea609776e25feb34d53c12c8ddfd927ce1ba8919408d32c8f,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
23d54b063d7c89d370bae0378584ef54de432fffe59eacbc6bf1fd8d7fb6474e,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
00b48e09f7ff8830981a562f25733cb9c7cd393788d9d289280b47695628a3cb,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
3dc96ab7b007ef274ccc442fb82f69d39c28daa0d9a59d692333801e98d072fe,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
54d867769668949e65e8fbb32f0f4636c7a133a086b321e1eb329dbc7f569449,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
432c3052c06a032df4efda42d0f230aaa51d284a1c8689493c4f9e35a3951551,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
7f2fa05186761b1e1d1549066f97a1197f71ef5ca8dd15583499aa320a39450f,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
0a7466b356828d13db37a77c3dd5b6034b71a7ff75f07879404314d452590308,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
da9f1bc71e72c2e298eceeb29391809b698e6347be0f087559f9d93938374d43,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
4c444ecfb2dfcf6ff06d89933aaa4a522838fd7a29cc7f2f4c643e807e72b255,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
88b19495d7afe0f8d268698198eb21c2d3794e2f52aeafd3045d491b78cc181f,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
4f807874eb44fa5c4bcf0fa0cbbc213150cde4da14d6aeca20d890dc85682770,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
34c5ae764ea30d54a18575dc5ad62054f99f0e7b3c3807924d84e1b6cc802660,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
43fdefe0085c937a32f8abd15cef639ad9a812cbcf963b6611473fbd4726db89,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
9272e446243b9f2f635ada0d545581dcdf62869134438bdf92948ec8357d2c1d,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
649f57d94eea3ace269342e2078248ddb585671b83a7c728e1f2ebf84c3618d3,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
0d22c4894912fdeeef611e2317b464fb6ca8ed83d93eb116b6c493289067aaab,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
cf3a3feed722755f3c0ad893529c999959d5240f39a0993a263230def4ac92e6,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
2e8f9370814792c64716ed8a9ba3f724c3b362a3c5db512f7e0cd3e3c575edf3,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
3fabd1679c5d38effd6c3f00d08b859ce3f7c26c81bfba2087c627c04cb0befb,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
34aa5af9cc753630b6b8840329b284804cec5fbb624bfc980e4360766649c8cd,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
660520f868ad56289bded109028223f57bc85de3a9be096bb572de7ef1456719,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
2f867698f7d1e2edf68122bb343c8e69613270f1f9691e39b1ca2ca7c3a3877d,理學院,2,【舊代碼】生命科學系,2004,2年級,"2  ",,"0  ",1022,"學士班              ",1
9f2a5bb16bc5dc2ab9e42ce445917767c3703269e54bf1cf914d9d4787fb77ab,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
357b4f8dfb63e04a950b24707daa971938113f272ba34daf1e15cd0842d22e97,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
7880c93e4fa3661fa24d469c5f28e13525920c83c362948ec5cfa688de8bde9b,地球科學學院,6,地球科學學系,6002,3年級,"3  ",,"0  ",1022,"學士班              ",1
9050d26bc03a30974c8bb9c2e901ebcb21e8ab3fde823002d106ee93021f1fea,地球科學學院,6,太空科學研究所碩士班,6203,3年級,"3  ",,"0  ",1022,"碩士班              ",2
fcee0778030b554f21e2fdcd440dd73141f43dc4feff0f26bee8468a737aec7f,地球科學學院,6,太空科學研究所碩士班,6203,3年級,"3  ",,"0  ",1022,"碩士班              ",2
af73802995789b4ed1858efc033bfa8d0b8af4d8338eafd321accd2fa234bb82,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
ba544250469695d3dfcf2d355e5af2bb7c937a79fb55a703e71eedc1ec610082,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
4db402182085ceb0d0bfe664b9e1c41aff7e9ecc4bcf29a1a846f5f5d8df4f60,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
5504a683b5578721e18cfe4d69dd5271a499f98b9539900ff71e7bfae5fac319,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
a3c7e3b6faf1854fd6993871fa0589c5a92ef2e981a6d0f34bda969fef14eb3a,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
e005729091e21c8440a9912f5f49785396f7cdc07bad99fc3dd3b3c265f0053b,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
f2874330ff10cbf5de4fb5e831bf8cfac05b0a1886e12ca37c229295f5cb14c1,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
a307e2f166d9cc2153c3c84add93dcdd4cc8c28fb7943b02b064b308c2d74575,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
8d435a1263c76a586b7da3a74ab4fe253479b74272654e502c514b19a2d63d33,工學院,3,國際永續發展碩士在職專班,3310,2年級,"2  ",,"0  ",1022,"碩士在職專班        ",3
79447d4b6e9678e609082d22dff76f08966ec9135be749fa6d9e9f1e200d8738,工學院,3,國際永續發展碩士在職專班,3310,2年級,"2  ",,"0  ",1022,"碩士在職專班        ",3
759883352118b307b9049330b5d390de6b10a75a50e1bc09366eb3de5c1ef3c0,工學院,3,國際永續發展碩士在職專班,3310,2年級,"2  ",,"0  ",1022,"碩士在職專班        ",3
4f66e72757e88684a0d080bb06aef39d1b57992768e74d4a90f3b24a620cf7dd,工學院,3,國際永續發展碩士在職專班,3310,2年級,"2  ",,"0  ",1022,"碩士在職專班        ",3
87d7e942e4c147b0cf5e3ac130fbefb8a583c366cae83697aa5f7beaa2fd91ff,工學院,3,國際永續發展碩士在職專班,3310,2年級,"2  ",,"0  ",1022,"碩士在職專班        ",3
264c9e23247fad405655b5f7b8f56f9f67226f926146917579fef29d859f97ff,工學院,3,國際永續發展碩士在職專班,3310,2年級,"2  ",,"0  ",1022,"碩士在職專班        ",3
efd2ffde5b316f078b7437f5efaf138e3eff49a6dad53c00e543113c93fb98a5,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
557bb0e3f6a79b77473efaca0d605888254d3c0609321ee05964305793ae2f5c,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
d1a1e00aa7f5e750a7a6650027f7525920544fb077fe796d8206fca749f91a16,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
e49ffe82c3224c561c3f1c1dd5f1b8f19d8417492d3e29ae655b0569cc391608,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
8282060dfad7dc0a3d78dc35767d59f82f62e06a07d6e981d881ee10d5c639fa,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
72b19eaeb02e5bf80fede4c4ecc09b80b79f1d520a9108ec5491684c98b1aab4,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
b14bcd68c6bdf1a97eb2e738891a97286431c800e9b2e0f8bdb018741977751e,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
f78840fe129d96e1d8ba1b8beccd17a557dadac0fd21440142421b044fd0dcbd,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
7acc8c8a01e4134e0eac23507ecec90492ae63e8b42ade8b441d2460091fe9c1,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
39857c87fc5667ee38aaea81e04739cc919167ed01bd9d25e3141424cfda9507,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
63d5e604c26d0f6cd31d68cd3105c8bed126ac6b1a6b199682de03d70c49c7dd,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
a034231707d0c13e7edb063ab8ca1704f4a5722c7fa056b9248c6854b570746f,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
d5134e75d58bec9fd1aea63f9c23dac32093045c2fe376f68e6ef7be47ec90d5,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
e87993393a6dc33624bce44fc6daecb47d05a4a59b3bce2f2c7fcaea33822a03,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
00de9ba023c8e292f89d2b6dbafd98081e6282cb10fe2e5b5768e1dd6e7df6b3,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
0e5c244209c4d03028178f26dcb2bd6a81ccb97380e822feeb471e2fa9c32ca9,文學院,1,中國文學系,1001,2年級,"2  ",,"0  ",1022,"學士班              ",1
54afc12d2118186c3716a2f1facb37748c1dd046344904457f12c73a5bd10993,工學院,3,國際永續發展碩士在職專班,3310,2年級,"2  ",,"0  ",1022,"碩士在職專班        ",3
643cd54edb29709d9d835e180a65e87d6fe5e5547c7da910a1cdc93d65b476fc,工學院,3,國際永續發展碩士在職專班,3310,2年級,"2  ",,"0  ",1022,"碩士在職專班        ",3
2b4b29e730712ea9dae8b726cec59291b6f0dd95bf97a8084d94e3be74ae9e60,工學院,3,土木工程學系碩士在職專班,3302,2年級,"2  ",,"0  ",1022,"碩士在職專班        ",3
