學號,學院,學院代碼,系所名稱,系所代號,年級班別,年級班別代碼,組別名稱,組別代碼,學年學期,學制,學制代碼
f4aaf305ac9023daf9592c9130ea350a63346ba5c423813876441f3a04c81749,文學院,1,歷史研究所碩士在職專班,1305,3年級,"3  ",,"0  ",1051,"碩士在職專班        ",3
8e33d76ef1485da12ca65ade534de70c8e2d2859fbe6e9ca4852360789851f64,文學院,1,歷史研究所碩士在職專班,1305,5年級,"5  ",,"0  ",1051,"碩士在職專班        ",3
22442c68489ba9bbeaaf1e589e10689e8a4cc94903a2332be449b20ccb812cf2,文學院,1,歷史研究所碩士在職專班,1305,4年級,"4  ",,"0  ",1051,"碩士在職專班        ",3
f046c134248b0913a6739b1a8db37f0d94a360283b3548c627a59eecc335e7f2,理學院,2,數學系,2001,4年級1班,"41 ",,"0  ",1051,"學士班              ",1
34df564dc23cf0ca2623386563067c48e73f9ae36363ab1b2d4a9698f0114303,理學院,2,數學系,2001,4年級1班,"41 ",,"0  ",1051,"學士班              ",1
ff0d556e60639c60a1a58614c1d718e2f5f42ce4a2c35b133f9177e9186ce4c3,資訊電機學院,5,電機工程學系博士班,5401,5年級,"5  ",,"0  ",1051,"博士班              ",4
0b44eaff333e1e017a58ef786f02f3f62840d296a1743d2391ea6eea9da12c1a,資訊電機學院,5,電機工程學系博士班,5401,5年級,"5  ",,"0  ",1051,"博士班              ",4
10d2107647ce746c13dd93074725e24ec5670c2aaa7230ad11168da85c9f958a,資訊電機學院,5,電機工程學系博士班,5401,5年級,"5  ",,"0  ",1051,"博士班              ",4
0912d3fbfb860aca28b093f7c5256f73b9adfe756f803c10f041375430c1476f,工學院,3,土木工程學系,3002,4年級2班,"42 ",,"0  ",1051,"學士班              ",1
d1d9c50c2f5e7eef5b686bce2c54c4e52dcb90e655d987672da7c3046a452872,文學院,1,中國文學系碩士班,1201,4年級,"4  ",,"0  ",1051,"碩士班              ",2
898c91f0c984e5b4d990fea997512d1f98a3e2c2d4d8e26808d1422eb697304b,文學院,1,中國文學系碩士班,1201,4年級,"4  ",,"0  ",1051,"碩士班              ",2
df577dc2d61a4ff2f19eae9674dee4fd1bf99dcf334bee5e496f858e917e4fa8,文學院,1,哲學研究所博士班,1404,5年級,"5  ",,"0  ",1051,"博士班              ",4
6115644b150337bc02a681ec747f6977b329db418979c4858017bfd97ea40691,文學院,1,哲學研究所博士班,1404,6年級,"6  ",,"0  ",1051,"博士班              ",4
181d2595608fc0922654ecdb778178300a4463acf28e7edc430c6d6b31bd917c,文學院,1,哲學研究所博士班,1404,6年級,"6  ",,"0  ",1051,"博士班              ",4
8d75cd7ddcfead410e76f38c95700c9b779b07185865a93314f50cb94cad9e9e,文學院,1,哲學研究所博士班,1404,5年級,"5  ",,"0  ",1051,"博士班              ",4
1c7351f8885f460b9dbaced1479ebd1fa35b152f5bc95f782bf5a774707098f1,管理學院,4,管理學院高階主管企管碩士班,4300,5年級2班,"52 ",兩岸經營管理組,"3  ",1051,"碩士在職專班        ",3
9f5d1d0fc2d288da052d432b2e2517ff64bd1b1ad1f2c4038177148e0c1afa45,資訊電機學院,5,電機工程學系博士班,5401,5年級,"5  ",,"0  ",1051,"博士班              ",4
85bf15853d05236482363ed702b5964d298cf4540438593e6725fd6982730c79,資訊電機學院,5,電機工程學系博士班,5401,5年級,"5  ",,"0  ",1051,"博士班              ",4
90be515a322c3c95460ea357f0da42f1c131fa73208172a31951a02643e5ba0a,資訊電機學院,5,電機工程學系博士班,5401,5年級,"5  ",,"0  ",1051,"博士班              ",4
080de1b497ca7d1bd42bb3690617b9fd830004172f5e3d7a062c6766a4b3b6d6,資訊電機學院,5,電機工程學系博士班,5401,4年級,"4  ",,"0  ",1051,"博士班              ",4
4c0aa067486ab27423c65712a647008e4b4e971f9b346248c48d63ea369443f7,文學院,1,英美語文學系,1002,4年級,"4  ",,"0  ",1051,"學士班              ",1
12d2eaa9dcb476cf395ac774ec1a410eb83b6ff128732486b2cf623ea865900a,理學院,2,理學院學士班,2008,4年級,"4  ",,"0  ",1051,"學士班              ",1
141a59f7b7505c6b14e4d951cca56e48fa865c22002c33b0f5ef37a2baee4c31,理學院,2,數學系,2001,4年級2班,"42 ",,"0  ",1051,"學士班              ",1
7b0931077ed72fda7247f7a83c7fe346dffa9666c3d1eb1b55b7202a1a77fbc0,理學院,2,數學系,2001,4年級2班,"42 ",,"0  ",1051,"學士班              ",1
9b86e4c6e675a64b575cc6ade69be997537bef23cd7251d20c337296c06e3dfc,資訊電機學院,5,通訊工程學系,5003,4年級,"4  ",,"0  ",1051,"學士班              ",1
97b0b95c4ca87038cceb076bfce11879124f75f226a1b380bce8f87789facdfd,管理學院,4,企業管理學系碩士在職專班,4301,5年級,"5  ",,"0  ",1051,"碩士在職專班        ",3
881fd656074b8668a03d9ffd40a89b297b3254ff461eee81b9660a4ea0dd1267,管理學院,4,企業管理學系,4001,4年級2班,"42 ",,"0  ",1051,"學士班              ",1
37ec19aceb4bab7e8015f739cdbfc6acb0848f6e745b52bed1b1e0dd2706460e,理學院,2,數學系,2001,4年級2班,"42 ",,"0  ",1051,"學士班              ",1
72ae30ec3823db10ffc5f7031f3313a61cea61859186c3b876c33fe5d295e98e,理學院,2,數學系,2001,4年級2班,"42 ",,"0  ",1051,"學士班              ",1
ab3e6efcec3e11fc99948a69f11759e10261d7ed7fa94a2dbc0a583102efce92,資訊電機學院,5,通訊工程學系,5003,4年級,"4  ",,"0  ",1051,"學士班              ",1
473d6424c0926bdbf933f05d18144a2d7de20b4605f1b72d3ffd460c760dfb58,資訊電機學院,5,通訊工程學系,5003,4年級,"4  ",,"0  ",1051,"學士班              ",1
be26ba1491fcee5139e1e4c43338105cdef80960ffe4c5956826aef43adcfd74,文學院,1,英美語文學系,1002,4年級,"4  ",,"0  ",1051,"學士班              ",1
bdfe41219160d82c616dd7dfdd3411a45a1b509cb063ac0a1e93b08c3dd690dd,文學院,1,英美語文學系,1002,4年級,"4  ",,"0  ",1051,"學士班              ",1
8f5e9e09af253a691dd3196620a45d8e5f01e288eb0cf08aab62c9893d1f6104,文學院,1,英美語文學系,1002,4年級,"4  ",,"0  ",1051,"學士班              ",1
ad3a8c67e98bfd8e2d7c6f877f03547fdb967b9ee521db7914cfb87a90f420a4,文學院,1,英美語文學系,1002,4年級,"4  ",,"0  ",1051,"學士班              ",1
cb786fdd2d249b7092e08df9ddd066ba08f73a91dad8b69a6b054d206474cff3,資訊電機學院,5,電機工程學系碩士班,5201,3年級,"3  ",,"0  ",1051,"碩士班              ",2
7f0e28020330471abdfa659c1890d0ce5d06c92f228818e34425566aad194608,客家學院,7,客家語文暨社會科學學系客家研究碩士在職專班,7307,4年級,"4  ",,"0  ",1051,"碩士在職專班        ",3
6276ddd1c61cebc0fd3e625358c066d008969b0f0e439e8d995db2e1a57cb39f,客家學院,7,客家語文暨社會科學學系客家研究碩士在職專班,7307,4年級,"4  ",,"0  ",1051,"碩士在職專班        ",3
4371c5cfdac11567de5be663c84d9706093cd5d9615fb826b11e68f3892ab074,管理學院,4,企業管理學系,4001,4年級2班,"42 ",,"0  ",1051,"學士班              ",1
7410f94a762461f961067565b09df7e377aa9d99d0dbf6fb039fc9e4b6e079f8,管理學院,4,企業管理學系,4001,4年級2班,"42 ",,"0  ",1051,"學士班              ",1
be6a53c189135a41741ca82ceaee051419079c969256f438804578151bbda88f,理學院,2,數學系,2001,4年級1班,"41 ",,"0  ",1051,"學士班              ",1
e05f374fb1221901b9a75fc71c566d876be811395f0d96e9ea1deca0a6f88b15,工學院,3,土木工程學系,3002,4年級2班,"42 ",,"0  ",1051,"學士班              ",1
6183384438ebedeb14591d496b66b7698eac67e24b553dc5fad0751fddf854e0,工學院,3,土木工程學系,3002,4年級2班,"42 ",,"0  ",1051,"學士班              ",1
e77240839ac22cee2a2e1521de5e59d982d12a88f331415ac4cbda75e361c2f4,管理學院,4,企業管理學系碩士在職專班,4301,5年級,"5  ",,"0  ",1051,"碩士在職專班        ",3
856192edf309351e1408f1c35f69299c79bc35060e8fbdb30f272d1941743e5b,理學院,2,數學系,2001,4年級1班,"41 ",,"0  ",1051,"學士班              ",1
5a6eb46a45842eb8f515cb9c0c649c091bc77d8a547c83214805c82b282567d0,管理學院,4,產業經濟研究所碩士在職專班,4304,3年級,"3  ",,"0  ",1051,"碩士在職專班        ",3
e551cf5b41e2f53bfeba5a91e50dd89e7750b9872e0d6a66a69385ff175b02d5,文學院,1,英美語文學系,1002,4年級,"4  ",,"0  ",1051,"學士班              ",1
ef2d9c370d75600f382d79ae8a5170f6d0c878b49c48953cdd885abbb7db8663,管理學院,4,產業經濟研究所碩士在職專班,4304,4年級,"4  ",,"0  ",1051,"碩士在職專班        ",3
e20c33d152b868a27ab89640b92d4e972e0f6bbf607611115910e8e241c81ec0,工學院,3,土木工程學系,3002,3年級1班,"31 ",,"0  ",1051,"學士班              ",1
9743d79d487c5430999e41db12a7bc3bd577cb530973846288b5b642d6d2813e,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1051,"學士班              ",1
0dd6f602aa2a17c8899ec133d656d29af93a1c4f225e62e1782b1ab6fa1fa3d0,文學院,1,英美語文學系,1002,4年級,"4  ",,"0  ",1051,"學士班              ",1
1c43ecf1e0358a791dba534e380bff38f79eada8c7102721f3c576ea0ee2e1c5,文學院,1,歷史研究所碩士班,1205,3年級,"3  ",,"0  ",1051,"碩士班              ",2
66685bf97035b45439254e2c14d824f0706c77e5079b9dc64fdaa8af9c188e26,文學院,1,法國語文學系,1003,4年級,"4  ",,"0  ",1051,"學士班              ",1
13e37ec36c1ea709bdc036e04665c2fa46db60d03e5ced2c0042303afd01abc1,文學院,1,法國語文學系,1003,4年級,"4  ",,"0  ",1051,"學士班              ",1
b6a7221a7d1c8dff5fadf4b7dc4a163f7d31de21e16efa13a9455b936a876380,資訊電機學院,5,電機工程學系,5001,4年級1班,"41 ",,"0  ",1051,"學士班              ",1
9e928d7d0daae544b1b1294a90ee52becfefcb0631a5bf48f09a5d6a503d6bcb,管理學院,4,企業管理學系博士班,4401,6年級,"6  ",,"0  ",1051,"博士班              ",4
ac157afddb0f57453ee0b766348889e66a5365453ec0b8096ec36833a2b4189a,管理學院,4,企業管理學系博士班,4401,4年級,"4  ",,"0  ",1051,"博士班              ",4
3927ae3aad3d5c8182127b10ee20e204302d86a6a41d70c975d419aaad6e00b4,工學院,3,環境工程研究所碩士在職專班,3306,4年級,"4  ",,"0  ",1051,"碩士在職專班        ",3
e331ba7a68785d087cab2f866f2b7c40cd6d6d372823d4211d7e23aa0d08cb3e,資訊電機學院,5,電機工程學系,5001,4年級1班,"41 ",,"0  ",1051,"學士班              ",1
b56445e13f6351135c51f1f6d815d0e055869d24cea13439a713fe22dd00b3c6,理學院,2,物理學系,2002,4年級,"4  ",,"0  ",1051,"學士班              ",1
87c59fc3e3ca89d5671fe345df8d610501561f9a2a1e7fef911e57387a545927,地球科學學院,6,太空科學研究所博士班,6403,5年級,"5  ",,"0  ",1051,"博士班              ",4
91b469697b8d2462491152752b5bba80c4e2d52f224bc0e707bd2c402b62230e,地球科學學院,6,太空科學研究所博士班,6403,5年級,"5  ",,"0  ",1051,"博士班              ",4
b2917391f5d90823c411984b70a70b12815e7c9f668e01b4e3a9d37ba55cb66e,資訊電機學院,5,電機工程學系,5001,4年級2班,"42 ",,"0  ",1051,"學士班              ",1
5d260d507f2caf77cd91713f2139ae5241e0349fe5214731fb4c6c66ca5a6855,文學院,1,法國語文學系,1003,4年級,"4  ",,"0  ",1051,"學士班              ",1
a553896bf3a036be40377942fe03b516113e1b6683f983cb8ad896e691a742ff,文學院,1,法國語文學系,1003,4年級,"4  ",,"0  ",1051,"學士班              ",1
f645a2853188796637e6124b321b0822b4209a3bdf254a17fb281bcb21fba1a2,資訊電機學院,5,資訊工程學系博士班,5402,5年級,"5  ",,"0  ",1051,"博士班              ",4
5c179936c068eed566e058b296ecbcb1b31b9950c545e606a6af7cee13351800,資訊電機學院,5,資訊工程學系博士班,5402,5年級,"5  ",,"0  ",1051,"博士班              ",4
975ba5dcb65d7b368322362740fe426f1e41e98b99390644f0df77fce4885b1f,資訊電機學院,5,資訊工程學系博士班,5402,5年級,"5  ",,"0  ",1051,"博士班              ",4
7632de17a4df2bec1606b3e7d309afd4e40419946604da50153dd87979bed11b,資訊電機學院,5,資訊工程學系博士班,5402,3年級,"3  ",,"0  ",1051,"博士班              ",4
9114466b8357ebfd0031fec42b98c9ef8224911b1a619924ca28f9153bd3fe71,地球科學學院,6,應用地質研究所碩士班,6204,4年級,"4  ",,"0  ",1051,"碩士班              ",2
cbfca28297d3468ca3d393c739fdce122a9e5d7307cb9e4582a7f616fc4183f1,地球科學學院,6,應用地質研究所碩士班,6204,3年級,"3  ",,"0  ",1051,"碩士班              ",2
67aa41e646364cb11992db5c9b227fd6882825177b8b9659721724403dd12c44,資訊電機學院,5,電機工程學系,5001,4年級2班,"42 ",,"0  ",1051,"學士班              ",1
40398915884b665ab2c764d9a081aab5daae8493c9e0f8fa51c5528db4f8d90f,客家學院,7,客家語文暨社會科學學系客家語文碩士班,7208,4年級,"4  ",,"0  ",1051,"碩士班              ",2
09750e27697d30b6d76719045a65a28cf0a1f0061064b1e84ca232b7ea4f8d88,客家學院,7,客家語文暨社會科學學系客家語文碩士班,7208,4年級,"4  ",,"0  ",1051,"碩士班              ",2
54d02c669d3780561fcadd6e6259d0e4e45586d4617be929c013ce42c2c994a3,工學院,3,環境工程研究所碩士在職專班,3306,4年級,"4  ",,"0  ",1051,"碩士在職專班        ",3
ffcb35cab9f971f0aeb02915e7286f4f67d64e38115fcfc2e169197444f25638,工學院,3,環境工程研究所碩士在職專班,3306,4年級,"4  ",,"0  ",1051,"碩士在職專班        ",3
22127cdb7a56fb2d1cd8699e1a410ad8282e227138ebf71aac4b1991c3f098a1,文學院,1,英美語文學系,1002,4年級,"4  ",,"0  ",1051,"學士班              ",1
f8c5f69604ad3e07ba209d691fce9c579573640dcdab588a5a010c37f6b0fcfa,文學院,1,英美語文學系,1002,4年級,"4  ",,"0  ",1051,"學士班              ",1
bbd37a10043f90548516f6526dbf959b3f0c8c56b86a73bc861b04912133081d,客家學院,7,客家語文暨社會科學學系客家研究博士班,7407,6年級,"6  ",,"0  ",1051,"博士班              ",4
a603bca59d1e6f9ff3415a6df2cb624e9f035150c8a44475837ef302e4d64fcf,理學院,2,物理學系,2002,4年級,"4  ",,"0  ",1051,"學士班              ",1
