學號,課程屬性名稱,分發代碼,結束的分發時間,志願序,籤號,選課的結果,學期別,課號,學生班別,學生所屬系所,學生性別,學生年級
3328df588e2c47fe9953d08f24f50793ce5a848e5615dabf117da9969877255c,選修,362,2015-09-21,1,3,中選,1041,79004,,客家語文暨社會科學學系客家研究博士班,女,2
fdd4bddd4b316be1b8223598a74f9bb27254647a11678e36704e90e6f180cddc,必修,362,2015-09-21,1,1,中選,1041,81001,,產業經濟研究所碩士班,女,1
062893f13ceb8b0bb83d4679d466abf5d26aaee2cacdca87d9b47334b4a01c9b,必修,362,2015-09-21,1,2,中選,1041,81001,,產業經濟研究所碩士班,女,1
6daf90b88058f1bf891c02007a3ec0b7815e49b09833ecaccdfa82890ba23aa9,必修,362,2015-09-21,1,3,中選,1041,81001,,產業經濟研究所碩士班,女,1
16a2a858388333260cc82a77cb0e8a22e82e2240a730731220bd688b0a83b30a,必修,362,2015-09-21,1,4,中選,1041,81001,,產業經濟研究所碩士班,男,1
fa1f2cbdf724627c647571309c8cf589ec3c3ccc168fc6bc2a21353bf2308be3,必修,362,2015-09-21,1,5,中選,1041,81001,,產業經濟研究所碩士班,女,1
062971382a755d007cd3d79e6e8b4b08574af326d4903d8eae97cdda99a87b8f,必修,362,2015-09-21,1,6,中選,1041,81001,,產業經濟研究所碩士班,女,1
71a09b21f5f2df89d371477b2dcc70c3739b4d56b6f9de51849863c04cfbf69b,必修,362,2015-09-21,1,7,中選,1041,81001,,產業經濟研究所碩士班,女,1
127637788fcd373929cce31e33bd9199b9bff19e16bd40039049633ac62cf4b0,必修,362,2015-09-21,1,8,中選,1041,81001,,產業經濟研究所碩士班,女,1
353d7b1e7ad3d997409553d651f0d88bce6657272ba07972d84fb1cad57c4901,必修,362,2015-09-21,1,9,中選,1041,81001,,產業經濟研究所碩士班,女,1
a92fc2951c1c9b617c1bfb9d52edf1ce41e6d875abbbecfcabf92d304b8f1521,必修,362,2015-09-21,1,10,中選,1041,81001,,產業經濟研究所碩士班,女,1
6a2a40b4ac11fcc84af6cb2a09fb111f4702eb0560cea6967406b15a0b21bc98,選修,362,2015-09-21,1,1,中選(初選),1041,81002,,產業經濟研究所碩士班,女,2
fa1f2cbdf724627c647571309c8cf589ec3c3ccc168fc6bc2a21353bf2308be3,選修,362,2015-09-21,1,1,中選,1041,81002,,產業經濟研究所碩士班,女,1
fdd4bddd4b316be1b8223598a74f9bb27254647a11678e36704e90e6f180cddc,選修,362,2015-09-21,1,1,中選,1041,81002,,產業經濟研究所碩士班,女,1
16a2a858388333260cc82a77cb0e8a22e82e2240a730731220bd688b0a83b30a,選修,362,2015-09-21,1,2,中選,1041,81002,,產業經濟研究所碩士班,男,1
71a09b21f5f2df89d371477b2dcc70c3739b4d56b6f9de51849863c04cfbf69b,選修,362,2015-09-21,1,2,中選,1041,81002,,產業經濟研究所碩士班,女,1
353d7b1e7ad3d997409553d651f0d88bce6657272ba07972d84fb1cad57c4901,選修,362,2015-09-21,1,3,中選,1041,81002,,產業經濟研究所碩士班,女,1
062893f13ceb8b0bb83d4679d466abf5d26aaee2cacdca87d9b47334b4a01c9b,選修,362,2015-09-21,1,4,中選,1041,81002,,產業經濟研究所碩士班,女,1
a92fc2951c1c9b617c1bfb9d52edf1ce41e6d875abbbecfcabf92d304b8f1521,選修,362,2015-09-21,1,8,中選,1041,81002,,產業經濟研究所碩士班,女,1
064fdc8b702ae048fe6a1b79e0b0dde689f05817f5426c96aaa989b26e7bb08d,必修,362,2015-09-21,1,1,中選,1041,81003,,產業經濟研究所碩士班,男,2
8e26c841548b759352fc66c2d48866d525dd9d6a99cbf84ff9bfb5862db16f71,必修,362,2015-09-21,1,1,中選,1041,81003,,產業經濟研究所碩士班,女,2
4a801c9911aea6f718ff0611ffbfb64a262f0d137040268776adad796e05bd8a,必修,362,2015-09-21,1,1,中選,1041,81003,,產業經濟研究所碩士班,女,2
287640fce7406e9341b32e27ead2aa86cd10c22acbd399f20535ec4aa9bb8758,必修,362,2015-09-21,1,1,中選(初選),1041,81003,,產業經濟研究所碩士班,男,2
6a2a40b4ac11fcc84af6cb2a09fb111f4702eb0560cea6967406b15a0b21bc98,必修,362,2015-09-21,1,2,中選,1041,81003,,產業經濟研究所碩士班,女,2
f1c4f3dd44c0556b4e713ab25e7a290ffff463440833f4a598301eee01d59917,必修,362,2015-09-21,1,3,中選(初選),1041,81003,,產業經濟研究所碩士班,男,2
892c954eac560e78e1ddb022873c516fcf2b63a255b568767695fa55f4e4cc81,必修,362,2015-09-21,1,4,中選(初選),1041,81003,,產業經濟研究所碩士班,女,2
90ebc845866f9d9a801e08cc2de7081b7567a07b767fa0a276d9a8f1bbc39d51,必修,362,2015-09-21,1,4,中選,1041,81003,,產業經濟研究所碩士班,女,2
ccc541971102f6a014dedcd399cb042523b6400957e45a7bcd746836b025398d,必修,362,2015-09-21,1,5,中選(初選),1041,81003,,產業經濟研究所碩士班,男,2
e9049aad0460f9c84e7254416c31baa45689ddf6d2795946994941281dd943b4,必修,362,2015-09-21,1,5,中選,1041,81003,,產業經濟研究所碩士班,男,2
e21617adecfb7a1626bc9886b0d2e58e197f3627a4395424a3647b89d159ac05,必修,362,2015-09-21,1,6,中選(初選),1041,81003,,產業經濟研究所碩士班,男,2
118ed488d16b246186646048d1e232cb136bdba08248f3f39d0078685dcb6c96,必修,362,2015-09-21,1,7,中選(初選),1041,81003,,產業經濟研究所碩士班,女,2
4d73976bac5ed3a987aba7749de6a36bd0612a0229d115a226c112278d0b16c8,必修,362,2015-09-21,1,7,中選,1041,81003,,產業經濟研究所碩士班,男,2
7da7aa5f81f08dc2f9ba6fa7670e7e18dfbe74b8c0a5de9b38c3e887689e7700,必修,362,2015-09-21,1,8,中選,1041,81003,,產業經濟研究所碩士班,女,2
5b7d2741fbbcc2b66110812d59dd5af7a95b441f3bb78ca469b75535da6ec0f0,必修,362,2015-09-21,1,8,中選(初選),1041,81003,,產業經濟研究所碩士班,女,2
249a2c379049ea29e3623cd27ca3130e9f178ae31a15029ac443326296a119aa,必修,362,2015-09-21,1,9,中選(初選),1041,81003,,產業經濟研究所碩士班,男,2
b00efe3a7ce889afd26dff83e355f9e4df99defba477315717e5c645bedf9ae7,必修,362,2015-09-21,1,10,中選(初選),1041,81003,,產業經濟研究所碩士班,男,2
c22a59b3d05460eeafc16eeccf114c6ab6599d2200d076abed5437c97a038fed,必修,362,2015-09-21,1,11,中選,1041,81003,,產業經濟研究所碩士班,男,3
30f5e6d41f7bb4ad0933afd5c9026cf1c77a4d21eacb4f7939cfca88a6072afd,必修,362,2015-09-21,1,12,中選,1041,81003,,產業經濟研究所碩士班,女,2
31492717edb2117948f5aa5ae5ba0d84dac12ff3db8ac2470ce6eecb74e76e40,必修,362,2015-09-21,1,13,中選,1041,81003,,產業經濟研究所碩士班,女,2
16a2a858388333260cc82a77cb0e8a22e82e2240a730731220bd688b0a83b30a,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,男,1
a92fc2951c1c9b617c1bfb9d52edf1ce41e6d875abbbecfcabf92d304b8f1521,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,女,1
0f21020a1dfa2ce7fd1c1c1a8a0648aa4de65acf1c7c99bf8f1ff58c9fb7cf80,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,男,1
250dd8c0621b948142350bfa19dae15b649fd8749a413589e635272892f88992,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,男,1
53bbd390ecde9f3d762d142477927e04633b360890c7a38d0778ff70ecc5ba52,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,男,1
a2332a2dde8f7fa5613b3e966e22f64d87dafa0864588b14eee657306bd62757,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,男,1
46669abcc93c63a623e00b3da09d580274b1d0668ab89f90bf6dafb993bd31fc,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,男,1
483457fd80a790bbbc57b91ed649fb65ec1ff71954f681afdab75c02d4a9fa46,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,女,1
b51abb812fd4fadeb0efeb5901571d2c1b5b258cad1c0ed5820a7c346f11fa84,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,男,1
dd5e3a2c77b9001b7def91bc69cc77efa607fa5744ce9de2ee23ed59f528989e,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,男,1
1cebd4bf5dbb8618f1248ce411eeb104a021499e46f45eae35a5764d5698519d,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,女,1
71a09b21f5f2df89d371477b2dcc70c3739b4d56b6f9de51849863c04cfbf69b,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,女,1
fa1f2cbdf724627c647571309c8cf589ec3c3ccc168fc6bc2a21353bf2308be3,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,女,1
6daf90b88058f1bf891c02007a3ec0b7815e49b09833ecaccdfa82890ba23aa9,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,女,1
353d7b1e7ad3d997409553d651f0d88bce6657272ba07972d84fb1cad57c4901,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,女,1
56e1224e3ed7b762ceb80d3262467322cc7a9d8ce62032920a9ee2e9b34cd961,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,女,1
33c87a971040a358d2e209fba106b621bd3b4c222ce865d4b3307dee690d45c1,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,女,1
8e88a1c133c1f496aac5d4c997a6e208976824ed7004d7db620a78e40cc4085c,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,男,1
3f7074a2583f442ce88694da4a41111a24453c9aad0886d42e199654c60619ca,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,女,1
1cdc78c566dd788a5634ce81853f35c2ac91e24b5b4c071fa4fd5413e3341673,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,女,1
8d90161fb7783b5756215d85e06c79eaef2eafa659daaa259092af2a565a2f22,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,男,1
b0d02dc89b73024864131b15cd4c3eee8b875060a4f706ac20e4304d84f91aea,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,男,1
c5697fdf220c3da5dfb5a95cb5fe910a338cc5f46f127de311ccdd3de4780d0e,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,女,1
fdd4bddd4b316be1b8223598a74f9bb27254647a11678e36704e90e6f180cddc,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,女,1
062971382a755d007cd3d79e6e8b4b08574af326d4903d8eae97cdda99a87b8f,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,女,1
062893f13ceb8b0bb83d4679d466abf5d26aaee2cacdca87d9b47334b4a01c9b,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,女,1
127637788fcd373929cce31e33bd9199b9bff19e16bd40039049633ac62cf4b0,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,女,1
a8d7f1f4f9b796d27803c4fdc27ae552c617ca9523320c135eb6c8c9985f2603,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,男,1
161ac56c77fb202c12a9b89e02854ea74358a21a1553acd67b8b244f8c420c41,必修,362,2015-09-21,1,0,預選中選,1041,81004,,產業經濟研究所碩士班,男,1
63510f9e16920de68c889223b97396ebf8923f2185112a287bb822639cc2b724,必修,362,2015-09-21,1,1,中選,1041,81004,,產業經濟研究所碩士班,男,1
c932ebb12109b00c22e0c9a23e939fe3bb6d6285229cd40f07ff848e00d8f473,必修,362,2015-09-21,1,1,中選,1041,81004,,產業經濟研究所碩士班,女,2
892c954eac560e78e1ddb022873c516fcf2b63a255b568767695fa55f4e4cc81,必修,362,2015-09-21,1,1,中選(初選),1041,81005,,產業經濟研究所碩士班,女,2
3f7074a2583f442ce88694da4a41111a24453c9aad0886d42e199654c60619ca,必修,362,2015-09-21,1,1,中選,1041,81005,,產業經濟研究所碩士班,女,1
a8d7f1f4f9b796d27803c4fdc27ae552c617ca9523320c135eb6c8c9985f2603,必修,362,2015-09-21,1,1,中選,1041,81005,,產業經濟研究所碩士班,男,1
118ed488d16b246186646048d1e232cb136bdba08248f3f39d0078685dcb6c96,必修,362,2015-09-21,1,2,中選(初選),1041,81005,,產業經濟研究所碩士班,女,2
a2332a2dde8f7fa5613b3e966e22f64d87dafa0864588b14eee657306bd62757,必修,362,2015-09-21,1,2,中選,1041,81005,,產業經濟研究所碩士班,男,1
1cdc78c566dd788a5634ce81853f35c2ac91e24b5b4c071fa4fd5413e3341673,必修,362,2015-09-21,1,2,中選,1041,81005,,產業經濟研究所碩士班,女,1
33c87a971040a358d2e209fba106b621bd3b4c222ce865d4b3307dee690d45c1,必修,362,2015-09-21,1,3,中選,1041,81005,,產業經濟研究所碩士班,女,1
63510f9e16920de68c889223b97396ebf8923f2185112a287bb822639cc2b724,必修,362,2015-09-21,1,3,中選,1041,81005,,產業經濟研究所碩士班,男,1
8d90161fb7783b5756215d85e06c79eaef2eafa659daaa259092af2a565a2f22,必修,362,2015-09-21,1,4,中選,1041,81005,,產業經濟研究所碩士班,男,1
53bbd390ecde9f3d762d142477927e04633b360890c7a38d0778ff70ecc5ba52,必修,362,2015-09-21,1,5,中選,1041,81005,,產業經濟研究所碩士班,男,1
46669abcc93c63a623e00b3da09d580274b1d0668ab89f90bf6dafb993bd31fc,必修,362,2015-09-21,1,6,中選,1041,81005,,產業經濟研究所碩士班,男,1
483457fd80a790bbbc57b91ed649fb65ec1ff71954f681afdab75c02d4a9fa46,必修,362,2015-09-21,1,7,中選,1041,81005,,產業經濟研究所碩士班,女,1
161ac56c77fb202c12a9b89e02854ea74358a21a1553acd67b8b244f8c420c41,必修,362,2015-09-21,1,8,中選,1041,81005,,產業經濟研究所碩士班,男,1
56e1224e3ed7b762ceb80d3262467322cc7a9d8ce62032920a9ee2e9b34cd961,必修,362,2015-09-21,1,9,中選,1041,81005,,產業經濟研究所碩士班,女,1
b0d02dc89b73024864131b15cd4c3eee8b875060a4f706ac20e4304d84f91aea,必修,362,2015-09-21,1,10,中選,1041,81005,,產業經濟研究所碩士班,男,1
8e88a1c133c1f496aac5d4c997a6e208976824ed7004d7db620a78e40cc4085c,必修,362,2015-09-21,1,12,中選,1041,81005,,產業經濟研究所碩士班,男,1
dd5e3a2c77b9001b7def91bc69cc77efa607fa5744ce9de2ee23ed59f528989e,必修,362,2015-09-21,1,13,中選,1041,81005,,產業經濟研究所碩士班,男,1
1cebd4bf5dbb8618f1248ce411eeb104a021499e46f45eae35a5764d5698519d,必修,362,2015-09-21,1,14,中選,1041,81005,,產業經濟研究所碩士班,女,1
c5697fdf220c3da5dfb5a95cb5fe910a338cc5f46f127de311ccdd3de4780d0e,必修,362,2015-09-21,1,15,中選,1041,81005,,產業經濟研究所碩士班,女,1
0f21020a1dfa2ce7fd1c1c1a8a0648aa4de65acf1c7c99bf8f1ff58c9fb7cf80,必修,362,2015-09-21,1,16,中選,1041,81005,,產業經濟研究所碩士班,男,1
b51abb812fd4fadeb0efeb5901571d2c1b5b258cad1c0ed5820a7c346f11fa84,必修,362,2015-09-21,1,17,中選,1041,81005,,產業經濟研究所碩士班,男,1
250dd8c0621b948142350bfa19dae15b649fd8749a413589e635272892f88992,必修,362,2015-09-21,1,18,中選,1041,81005,,產業經濟研究所碩士班,男,1
250dd8c0621b948142350bfa19dae15b649fd8749a413589e635272892f88992,必修,362,2015-09-21,1,1,中選,1041,81006,,產業經濟研究所碩士班,男,1
c5697fdf220c3da5dfb5a95cb5fe910a338cc5f46f127de311ccdd3de4780d0e,必修,362,2015-09-21,1,1,中選,1041,81006,,產業經濟研究所碩士班,女,1
a8d7f1f4f9b796d27803c4fdc27ae552c617ca9523320c135eb6c8c9985f2603,必修,362,2015-09-21,1,1,中選,1041,81006,,產業經濟研究所碩士班,男,1
b0d02dc89b73024864131b15cd4c3eee8b875060a4f706ac20e4304d84f91aea,必修,362,2015-09-21,1,2,中選,1041,81006,,產業經濟研究所碩士班,男,1
63510f9e16920de68c889223b97396ebf8923f2185112a287bb822639cc2b724,必修,362,2015-09-21,1,2,中選,1041,81006,,產業經濟研究所碩士班,男,1
1cdc78c566dd788a5634ce81853f35c2ac91e24b5b4c071fa4fd5413e3341673,必修,362,2015-09-21,1,3,中選,1041,81006,,產業經濟研究所碩士班,女,1
8d90161fb7783b5756215d85e06c79eaef2eafa659daaa259092af2a565a2f22,必修,362,2015-09-21,1,3,中選,1041,81006,,產業經濟研究所碩士班,男,1
8e88a1c133c1f496aac5d4c997a6e208976824ed7004d7db620a78e40cc4085c,必修,362,2015-09-21,1,4,中選,1041,81006,,產業經濟研究所碩士班,男,1
483457fd80a790bbbc57b91ed649fb65ec1ff71954f681afdab75c02d4a9fa46,必修,362,2015-09-21,1,5,中選,1041,81006,,產業經濟研究所碩士班,女,1
46669abcc93c63a623e00b3da09d580274b1d0668ab89f90bf6dafb993bd31fc,必修,362,2015-09-21,1,6,中選,1041,81006,,產業經濟研究所碩士班,男,1
a2332a2dde8f7fa5613b3e966e22f64d87dafa0864588b14eee657306bd62757,必修,362,2015-09-21,1,7,中選,1041,81006,,產業經濟研究所碩士班,男,1
0f21020a1dfa2ce7fd1c1c1a8a0648aa4de65acf1c7c99bf8f1ff58c9fb7cf80,必修,362,2015-09-21,1,8,中選,1041,81006,,產業經濟研究所碩士班,男,1
56e1224e3ed7b762ceb80d3262467322cc7a9d8ce62032920a9ee2e9b34cd961,必修,362,2015-09-21,1,9,中選,1041,81006,,產業經濟研究所碩士班,女,1
1cebd4bf5dbb8618f1248ce411eeb104a021499e46f45eae35a5764d5698519d,必修,362,2015-09-21,1,10,中選,1041,81006,,產業經濟研究所碩士班,女,1
161ac56c77fb202c12a9b89e02854ea74358a21a1553acd67b8b244f8c420c41,必修,362,2015-09-21,1,11,中選,1041,81006,,產業經濟研究所碩士班,男,1
3f7074a2583f442ce88694da4a41111a24453c9aad0886d42e199654c60619ca,必修,362,2015-09-21,1,12,中選,1041,81006,,產業經濟研究所碩士班,女,1
33c87a971040a358d2e209fba106b621bd3b4c222ce865d4b3307dee690d45c1,必修,362,2015-09-21,1,13,中選,1041,81006,,產業經濟研究所碩士班,女,1
b51abb812fd4fadeb0efeb5901571d2c1b5b258cad1c0ed5820a7c346f11fa84,必修,362,2015-09-21,1,14,中選,1041,81006,,產業經濟研究所碩士班,男,1
dd5e3a2c77b9001b7def91bc69cc77efa607fa5744ce9de2ee23ed59f528989e,必修,362,2015-09-21,1,15,中選,1041,81006,,產業經濟研究所碩士班,男,1
53bbd390ecde9f3d762d142477927e04633b360890c7a38d0778ff70ecc5ba52,必修,362,2015-09-21,1,16,中選,1041,81006,,產業經濟研究所碩士班,男,1
16a2a858388333260cc82a77cb0e8a22e82e2240a730731220bd688b0a83b30a,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,男,1
a92fc2951c1c9b617c1bfb9d52edf1ce41e6d875abbbecfcabf92d304b8f1521,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,女,1
0f21020a1dfa2ce7fd1c1c1a8a0648aa4de65acf1c7c99bf8f1ff58c9fb7cf80,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,男,1
250dd8c0621b948142350bfa19dae15b649fd8749a413589e635272892f88992,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,男,1
53bbd390ecde9f3d762d142477927e04633b360890c7a38d0778ff70ecc5ba52,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,男,1
46669abcc93c63a623e00b3da09d580274b1d0668ab89f90bf6dafb993bd31fc,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,男,1
483457fd80a790bbbc57b91ed649fb65ec1ff71954f681afdab75c02d4a9fa46,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,女,1
b51abb812fd4fadeb0efeb5901571d2c1b5b258cad1c0ed5820a7c346f11fa84,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,男,1
dd5e3a2c77b9001b7def91bc69cc77efa607fa5744ce9de2ee23ed59f528989e,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,男,1
1cebd4bf5dbb8618f1248ce411eeb104a021499e46f45eae35a5764d5698519d,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,女,1
71a09b21f5f2df89d371477b2dcc70c3739b4d56b6f9de51849863c04cfbf69b,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,女,1
fa1f2cbdf724627c647571309c8cf589ec3c3ccc168fc6bc2a21353bf2308be3,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,女,1
6daf90b88058f1bf891c02007a3ec0b7815e49b09833ecaccdfa82890ba23aa9,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,女,1
353d7b1e7ad3d997409553d651f0d88bce6657272ba07972d84fb1cad57c4901,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,女,1
56e1224e3ed7b762ceb80d3262467322cc7a9d8ce62032920a9ee2e9b34cd961,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,女,1
33c87a971040a358d2e209fba106b621bd3b4c222ce865d4b3307dee690d45c1,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,女,1
8e88a1c133c1f496aac5d4c997a6e208976824ed7004d7db620a78e40cc4085c,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,男,1
3f7074a2583f442ce88694da4a41111a24453c9aad0886d42e199654c60619ca,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,女,1
1cdc78c566dd788a5634ce81853f35c2ac91e24b5b4c071fa4fd5413e3341673,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,女,1
8d90161fb7783b5756215d85e06c79eaef2eafa659daaa259092af2a565a2f22,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,男,1
b0d02dc89b73024864131b15cd4c3eee8b875060a4f706ac20e4304d84f91aea,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,男,1
c5697fdf220c3da5dfb5a95cb5fe910a338cc5f46f127de311ccdd3de4780d0e,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,女,1
fdd4bddd4b316be1b8223598a74f9bb27254647a11678e36704e90e6f180cddc,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,女,1
062971382a755d007cd3d79e6e8b4b08574af326d4903d8eae97cdda99a87b8f,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,女,1
062893f13ceb8b0bb83d4679d466abf5d26aaee2cacdca87d9b47334b4a01c9b,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,女,1
127637788fcd373929cce31e33bd9199b9bff19e16bd40039049633ac62cf4b0,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,女,1
a8d7f1f4f9b796d27803c4fdc27ae552c617ca9523320c135eb6c8c9985f2603,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,男,1
161ac56c77fb202c12a9b89e02854ea74358a21a1553acd67b8b244f8c420c41,選修,362,2015-09-21,1,0,預選中選,1041,81007,,產業經濟研究所碩士班,男,1
63510f9e16920de68c889223b97396ebf8923f2185112a287bb822639cc2b724,選修,362,2015-09-21,1,1,中選,1041,81007,,產業經濟研究所碩士班,男,1
a2332a2dde8f7fa5613b3e966e22f64d87dafa0864588b14eee657306bd62757,選修,362,2015-09-21,1,2,中選,1041,81007,,產業經濟研究所碩士班,男,1
127637788fcd373929cce31e33bd9199b9bff19e16bd40039049633ac62cf4b0,選修,362,2015-09-21,1,1,中選,1041,81008,,產業經濟研究所碩士班,女,1
062971382a755d007cd3d79e6e8b4b08574af326d4903d8eae97cdda99a87b8f,選修,362,2015-09-21,1,2,中選,1041,81008,,產業經濟研究所碩士班,女,1
