學號,學院,學院代碼,系所名稱,系所代號,年級班別,年級班別代碼,組別名稱,組別代碼,學年學期,學制,學制代碼
d5134e75d58bec9fd1aea63f9c23dac32093045c2fe376f68e6ef7be47ec90d5,文學院,1,中國文學系,1001,4年級,"4  ",,"0  ",1042,"學士班              ",1
e87993393a6dc33624bce44fc6daecb47d05a4a59b3bce2f2c7fcaea33822a03,文學院,1,中國文學系,1001,4年級,"4  ",,"0  ",1042,"學士班              ",1
00de9ba023c8e292f89d2b6dbafd98081e6282cb10fe2e5b5768e1dd6e7df6b3,文學院,1,中國文學系,1001,4年級,"4  ",,"0  ",1042,"學士班              ",1
2e2b3f7e91990b2dae4034253e9291d148e20dcdf505c31154f0ee086d5a3085,工學院,3,土木工程學系碩士在職專班,3302,4年級,"4  ",,"0  ",1042,"碩士在職專班        ",3
ab8f10534aaf7df8cdfcae80c2bfb92bb5600a299f9aaf916e0df70b26c41377,工學院,3,土木工程學系碩士在職專班,3302,4年級,"4  ",,"0  ",1042,"碩士在職專班        ",3
7f64c1d0a20339d00379559ae824cf0fa1dcc161bee6b6d28a5a2c02cc3c9bcf,工學院,3,土木工程學系碩士在職專班,3302,4年級,"4  ",,"0  ",1042,"碩士在職專班        ",3
69c57808d4e89c3a0bb9f77af54e597d0a9c7b03f59b673f5f1b054812a4950e,工學院,3,機械工程學系碩士班,3203,4年級,"4  ",,"0  ",1042,"碩士班              ",2
2e4fbe9ef2c2572226c94f290214b74ebb101983d9fe31a7fb793d152040330e,工學院,3,土木工程學系碩士班,3202,4年級,"4  ",,"0  ",1042,"碩士班              ",2
8a127a251d824c160f2abbf2f5f10810b01948e7f66c9e8d63371f7ab125be56,生醫理工學院,8,生命科學系碩士班,8201,4年級,"4  ",,"0  ",1042,"碩士班              ",2
2f5ea1e93a5838c147e878100352828e43b2beb686effb6a8674b60b5d161ba2,生醫理工學院,8,生命科學系碩士班,8201,4年級,"4  ",,"0  ",1042,"碩士班              ",2
b080e5e8265ba8c490e4f0d2f958bb74195a955b5b40c46710b45760ecd98f13,生醫理工學院,8,生命科學系碩士班,8201,3年級,"3  ",,"0  ",1042,"碩士班              ",2
2947ddd793f89ea08d11fb4dde4314992ce286ce408ec526d0e5bc9c24d7048b,工學院,3,機械工程學系,3003,4年級2班,"42 ",先進材料與精密製造組,"2  ",1042,"學士班              ",1
ce282e3ff820ca04079fbf6b43081a5f831a4c9b7d0c45df22b7c04c93a5c584,工學院,3,機械工程學系,3003,4年級2班,"42 ",先進材料與精密製造組,"2  ",1042,"學士班              ",1
3c3e41eb3cbb1a8c4ac78adceac366e85e42753db7bab1d7d3f0f7c24d3b92a7,資訊電機學院,5,資訊工程學系,5002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
31d8f523924c99778499f0d067d9cd42d775f0502af6cd2d2cab1b4b2ce26bb5,資訊電機學院,5,資訊工程學系,5002,4年級2班,"42 ",,"0  ",1042,"學士班              ",1
f790464a37148cdc63878f527ad7b0799e2b3e1d55fcf10a37bcf463bee2682d,地球科學學院,6,太空科學研究所博士班,6403,5年級,"5  ",,"0  ",1042,"博士班              ",4
59891356ae8d39f6ba064990778c869328b755287f8215f7e16f86bd70c35951,地球科學學院,6,太空科學研究所博士班,6403,5年級,"5  ",,"0  ",1042,"博士班              ",4
0b83aab77ef48eea4c4ae2645d4f788b5430665b23f6a03974b982cc531b15b2,地球科學學院,6,太空科學研究所博士班,6403,5年級,"5  ",,"0  ",1042,"博士班              ",4
81d1cd2b2cf5750ace66e52eba041256cd6b9012c9586a013de33a312e6b9f09,地球科學學院,6,太空科學研究所博士班,6403,5年級,"5  ",,"0  ",1042,"博士班              ",4
d7c221c6490843fc1df612dfc78810c271f1af89620aa595bf5709ea333dbfd5,文學院,1,英美語文學系,1002,4年級,"4  ",,"0  ",1042,"學士班              ",1
adfc00ec5b5063d4b0cc59dbfc750d27dc5a5a6b9747814dfc6423483025fdf5,文學院,1,英美語文學系,1002,4年級,"4  ",,"0  ",1042,"學士班              ",1
e3b40754638760891cb085cc9dc116df336652d2271b678b6473d0e71d1312c3,文學院,1,法國語文學系,1003,4年級,"4  ",,"0  ",1042,"學士班              ",1
f869a9e7af4fa5717b40f4dc31c7119e93ee0b0fb224407ad025cb3a3b9c02cb,管理學院,4,企業管理學系,4001,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
cff89a458f8ec5ea2dd534d87a48a5ab2a31df421fe8e623ed07a0fc02efd17c,地球科學學院,6,太空科學研究所博士班,6403,5年級,"5  ",,"0  ",1042,"博士班              ",4
655705ba84ecb50723ebf34f833d0bf5968cd650d78fdbaf35f140507f4be40c,地球科學學院,6,太空科學研究所博士班,6403,5年級,"5  ",,"0  ",1042,"博士班              ",4
8a0014b3104c78c47e21b9b32c4cda4e4a3fb010f90c518c2ab65f55a0ed5f29,文學院,1,英美語文學系,1002,4年級,"4  ",,"0  ",1042,"學士班              ",1
9c8dde0186d6ebb5a4cca271ad8f7dd6da7862a397c54dc244a0c7c8ffe0d0be,文學院,1,法國語文學系,1003,4年級,"4  ",,"0  ",1042,"學士班              ",1
093f94bc9a0b5e0ca681bd233b662823958abb748ce30bbe1c22b97040a79764,資訊電機學院,5,通訊工程學系碩士在職專班,5303,4年級,"4  ",,"0  ",1042,"碩士在職專班        ",3
1c9f34dbb3920ef83a16b0866dabe4a7ca917b22762c45334fc3b39bb74a7045,資訊電機學院,5,通訊工程學系碩士在職專班,5303,4年級,"4  ",,"0  ",1042,"碩士在職專班        ",3
14bc67cd10f9b1cf4042124d92871f8908778235a52eb6738d1ff9b16b5237fd,文學院,1,英美語文學系,1002,4年級,"4  ",,"0  ",1042,"學士班              ",1
4f574b1da503682ae61b9283ad5fe55286bc9b634266db7ca82401795947ac32,理學院,2,光電科學與工程學系,2006,4年級,"4  ",,"0  ",1042,"學士班              ",1
828abe005beacfca7262215881c8dd5a4bd8fb27ddf8218d44d2cafa9370fc91,資訊電機學院,5,資訊工程學系,5002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
742f997c9b399ebd68995db4c9d3c22f4f8f43346266b7b3fb53d321014ffee3,工學院,3,機械工程學系碩士在職專班,3303,3年級,"3  ",,"0  ",1042,"碩士在職專班        ",3
24a35573045b69f45e8b59bc36dccc1889efca6a6f51ada7a2a5e79dc21310ed,工學院,3,機械工程學系碩士在職專班,3303,4年級,"4  ",,"0  ",1042,"碩士在職專班        ",3
39e91946383206e07512e76af17bc376703ea1bfda89ec62a7700b87989df3de,理學院,2,數學系博士班,2401,4年級,"4  ",,"0  ",1042,"博士班              ",4
58aba0a3bc36421d6233ad3edbaf17055a93d254443695bb788c6e7b50cb01d6,理學院,2,數學系博士班,2401,4年級,"4  ",,"0  ",1042,"博士班              ",4
08f417c88274b4f147fd9b14be7741dbe136f43c326684a39e74d4a838b618ef,文學院,1,英美語文學系,1002,4年級,"4  ",,"0  ",1042,"學士班              ",1
d7278acc30123eba0a009018887b95ca0ea14836ca8ab33356ba774deac452ec,文學院,1,英美語文學系,1002,4年級,"4  ",,"0  ",1042,"學士班              ",1
846970eb635faaae08496245115d4dd0e87ed7355193cf009cb52f7ea3f70e53,工學院,3,機械工程學系碩士班,3203,4年級,"4  ",,"0  ",1042,"碩士班              ",2
acc9e439033a511bf100b14c3f70b3711ebf494ee257ea008344d3e808a6995e,工學院,3,機械工程學系碩士班,3203,4年級,"4  ",,"0  ",1042,"碩士班              ",2
1980aaa9d5222cd8388e305fb0faa84041d9d56364286f5e775a4a85ac4a0873,文學院,1,歷史研究所碩士班,1205,4年級,"4  ",,"0  ",1042,"碩士班              ",2
c51333c299cbdc8644816f02bd1aa0b34d072f7014db6d5456dc28146e1014b4,文學院,1,歷史研究所碩士班,1205,4年級,"4  ",,"0  ",1042,"碩士班              ",2
2a1abaf9a2f3b267e550fe01ee140bb7a66be7e231dc49e0b0e40499a1886153,文學院,1,歷史研究所碩士班,1205,4年級,"4  ",,"0  ",1042,"碩士班              ",2
d403d3788affc35d59225959a68456261b2109bd5283c0afc9a8c1f338fbe6b4,工學院,3,機械工程學系碩士在職專班,3303,4年級,"4  ",,"0  ",1042,"碩士在職專班        ",3
c86e6ee377668e5e70a04f72934e3cf533e768b0fecbba1ae5abd26f0748e95c,工學院,3,機械工程學系碩士在職專班,3303,4年級,"4  ",,"0  ",1042,"碩士在職專班        ",3
e4b7d59bbd1a4d5acd98ed0ab8d02e02b886073a0f6e514a06bc53a4ce311748,工學院,3,機械工程學系碩士在職專班,3303,4年級,"4  ",,"0  ",1042,"碩士在職專班        ",3
e6d941356fac71f467f00876d049e72c0e820c8228428f381a044afdcd16d2ff,工學院,3,機械工程學系碩士在職專班,3303,4年級,"4  ",,"0  ",1042,"碩士在職專班        ",3
1eb8e361e639770ef8102e650b9028a3d50ec8646d62e917907ef9c0abd2d4c4,工學院,3,機械工程學系碩士在職專班,3303,4年級,"4  ",,"0  ",1042,"碩士在職專班        ",3
2e35978ad95df078f9489c097779071ae4684520f756788110bf2351478817c9,資訊電機學院,5,電機工程學系博士班,5401,3年級,"3  ",,"0  ",1042,"博士班              ",4
2d7673afef34ef141a0ca02f1c28ecf739adf1e4627bebe79d9f6c72706905e4,資訊電機學院,5,資訊工程學系碩士在職專班,5302,3年級,"3  ",,"0  ",1042,"碩士在職專班        ",3
48f409299ffbfdf945300933f57f4f4876d71cf54a89f494f7cafa0c6b0561f0,生醫理工學院,8,認知神經科學研究所博士班,8405,4年級,"4  ",,"0  ",1042,"博士班              ",4
1aed624c6bffdf407d23dc77ba48b8b90ec7a9aa3be0402541c5c8fb5d54ff5d,工學院,3,化學工程與材料工程學系博士班,3404,3年級,"3  ",,"0  ",1042,"博士班              ",4
c735b74b68bbdeda5f4eb2378622b6f907b62dc94890fb97f123211e91765780,工學院,3,化學工程與材料工程學系博士班,3404,3年級,"3  ",,"0  ",1042,"博士班              ",4
31d3596722186225006546f31db3b08a0488be5ac42b01f4c03c3e46498201be,工學院,3,化學工程與材料工程學系博士班,3404,3年級,"3  ",,"0  ",1042,"博士班              ",4
8e48a0a71514af548c5b431f7d88e866db8f506beb6ab126e9daf1d9ac922b7d,文學院,1,中國文學系碩士班,1201,3年級,"3  ",,"0  ",1042,"碩士班              ",2
d1143d5c0aaa4aca6cfc63503671970a856188dd9be274596e7f98a953c2f715,文學院,1,中國文學系碩士班,1201,3年級,"3  ",,"0  ",1042,"碩士班              ",2
5309f7e3269c8f075ca9e0ec377e83ba8bbfc182c8f1b76d5a7c4aa2ad625fed,工學院,3,化學工程與材料工程學系博士班,3404,3年級,"3  ",,"0  ",1042,"博士班              ",4
b5c0848a13cf29b03bcf8651f00eb83f75b27d0cb1dcebc05904654f5b7f7d31,資訊電機學院,5,通訊工程學系,5003,4年級,"4  ",,"0  ",1042,"學士班              ",1
155cd30a9935ac2e5af040c931c01797e501d938f7bd47fade6289f3faf7ebef,資訊電機學院,5,通訊工程學系,5003,4年級,"4  ",,"0  ",1042,"學士班              ",1
42f2df5de3cef619b2e762185f646a02c07f4ca9d9ba6025a5ccd84b55fbc321,資訊電機學院,5,通訊工程學系,5003,4年級,"4  ",,"0  ",1042,"學士班              ",1
3d9c07c659f1fbd62df68744c9e508ed83d0a44ce4958f6403af094948c6a230,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
d8fa34fac07d0e392150523e8933bcf1ace157ef29b9f46d03a062432c57a023,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
c79c56bcbcc347e66e9e9befb589d0c4da40f0d121aa8c7a4e31414d8e21bd74,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
f97d2a71188de47dae3d32599b42bb501fbf4b1ba1267a74bc1f7d18b1e48b92,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
f65bfef53068cb022ff0704c4774f7377e8d5b8064dcadf77e3d23fbd2258143,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
17d63b3b59f8ca8c8a903c6b0a2bf838fe1166520b64fddde6eb59c615703a67,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
1e535a4bb50186f9947a4b37511a04d0ed24df2435bba405366e66a30dce96ac,工學院,3,機械工程學系光機電工程碩士班,3207,3年級,"3  ",,"0  ",1042,"碩士班              ",2
597c7add65cdfb2d03d5761e2c2b0a72f7b16f001fa545af2bcd093246b28c8f,工學院,3,化學工程與材料工程學系博士班,3404,4年級,"4  ",,"0  ",1042,"博士班              ",4
bed31bcd0b75af98bcfcfd1906f4e79a330ee1a6b2fcff51d03430b0107dbcc3,工學院,3,化學工程與材料工程學系博士班,3404,4年級,"4  ",,"0  ",1042,"博士班              ",4
67e0781e4d3160934479d77b72346c940708fa511b23e6f9374cc4b7071f78cd,工學院,3,機械工程學系碩士在職專班,3303,4年級,"4  ",,"0  ",1042,"碩士在職專班        ",3
936f9775bde1f8e9d7dbc798da7e7eadc34a8115ea4dcfa4713654b957067f8e,工學院,3,機械工程學系,3003,4年級2班,"42 ",先進材料與精密製造組,"2  ",1042,"學士班              ",1
247f8dab500678388495fb9452f62bd5f6dd8e5791b23421b65c033c2ad46701,工學院,3,機械工程學系,3003,4年級2班,"42 ",先進材料與精密製造組,"2  ",1042,"學士班              ",1
f190770f0b906a46f80f293cb90d1b1748eb2b4dcdc87eb70533a9444b123c35,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
04cad25ebb3a1b09103c7fe6b3bc1e7c214bdb389629cb7c368e7c4c3c881bdb,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
20f6d802b6ed34381f370aa11c96ac1760628ced273f9de0404f84e392dee640,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
d44f463178d669e85bcb54e2179887146401218ae65df7a4ec5d52ed076ed1fd,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
2d597139d880045dd99264a8c91394efa4e0417010535b94f38840f85a8e64f7,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
57d9d63c58feae4352da510220d67db88f1a9b1341144d406c9d7f37fb4a5937,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
cfe60a7b040cb2354349fc9ffcfbc8cc03f9a73407be5c387d2f4f1276826442,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
3e6ad61bb0dd23a08c1086d1f067b460f7e74f7bbb6dd258e548d2a634820c6e,工學院,3,機械工程學系碩士班,3203,2年級,"2  ",,"0  ",1042,"碩士班              ",2
3863ccb3d57eb5caeb8f5e5f685314efe0765eb5aeb4e099022a129961084cb1,理學院,2,數學系,2001,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
c958aff8c6c852db442a03bb004653ce66caa4591724200b3c94c15215676834,資訊電機學院,5,資訊工程學系碩士在職專班,5302,4年級,"4  ",,"0  ",1042,"碩士在職專班        ",3
a3871cc22a6e2e2e6c8a792244e35000202173a1155c35dec004abcf24cafb61,資訊電機學院,5,資訊工程學系碩士在職專班,5302,4年級,"4  ",,"0  ",1042,"碩士在職專班        ",3
a49e64425a8f1c7866c6fc55dd736b1f2cc902204de18a509621269b4f34fd95,資訊電機學院,5,資訊工程學系碩士在職專班,5302,4年級,"4  ",,"0  ",1042,"碩士在職專班        ",3
1f5d7957a54ae640da733cfe489d9b2884a0a15d096096ef97a441fe0968890d,管理學院,4,管理學院高階主管企管碩士班,4300,4年級2班,"42 ",兩岸經營管理組,"3  ",1042,"碩士在職專班        ",3
7b2c1579ea00b1da31c37bea8b2f35fe9764a37aedeabe70460b2d94e5858ce4,管理學院,4,管理學院高階主管企管碩士班,4300,4年級2班,"42 ",兩岸經營管理組,"3  ",1042,"碩士在職專班        ",3
5bb8a564154d264e4e7d9d075e3d4c50b2de9b6958ee75079aefe30443879d71,文學院,1,歷史研究所碩士班,1205,2年級,"2  ",,"0  ",1042,"碩士班              ",2
f221e4624b7ee432e7b88ebe13ebbad48d252755f5c0ff086863146865d2de18,文學院,1,歷史研究所碩士班,1205,2年級,"2  ",,"0  ",1042,"碩士班              ",2
a37aa7e3243cffc6152b9e2a5f483faaf76ed6888c738aa2fc1781459ca6aa6d,文學院,1,歷史研究所碩士班,1205,2年級,"2  ",,"0  ",1042,"碩士班              ",2
280d3b0e3bcf129385aa18381077f112fe50836b592f94d14908a0139b364b18,文學院,1,歷史研究所碩士班,1205,2年級,"2  ",,"0  ",1042,"碩士班              ",2
cab95c88a5f84fadf2473ac0ef1ce411efc742e8e20f531986f3ccc20d75d881,文學院,1,歷史研究所碩士班,1205,2年級,"2  ",,"0  ",1042,"碩士班              ",2
43021a66aa63cc8d32eef40e5bfa7f8e734923b69978f7fe45b179eee757e377,文學院,1,歷史研究所碩士班,1205,2年級,"2  ",,"0  ",1042,"碩士班              ",2
37b8f1cf181d3c6a2908adc9a688c3baaa1dc55bc2d4fb1b45fb70cdbf042f79,文學院,1,歷史研究所碩士班,1205,2年級,"2  ",,"0  ",1042,"碩士班              ",2
33aeef6ae1f266e9ecedfca632d3595be82097fcb537778acb57360039ec8f5a,文學院,1,歷史研究所碩士班,1205,2年級,"2  ",,"0  ",1042,"碩士班              ",2
f4e20af939e8cc4cbf49799f2f714e03cc4fe1e26dda7bc0812ff5ce18552622,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
101572e903af10fb1df505ff6ac1adcc4191321972d7cbbfc04a2418cac18711,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
d290af65da6e09b129fe819a56d55a5a45e6b14853424716e8862aa9062ae9c5,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
9db7e826be34a839572f2fdd4a024e839ac4aea8eb478b29135f367fdbdf5145,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
7b6ecc65c50daa35acc5d84c482f2f0fa00fa2debcf4cc80b0cd48c1747fdb0b,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
5a0f90009d4e8d15a491fe155dcfe5db6445b859bc69a2258f88f18544ac51a2,工學院,3,土木工程學系,3002,4年級1班,"41 ",,"0  ",1042,"學士班              ",1
