學號,學院,學院代碼,系所名稱,系所代號,年級班別,年級班別代碼,組別名稱,組別代碼,學年學期,學制,學制代碼
9045b2d6ae11b0c96079c84326d7e490f0e62cec3c18e31dfed0e021997c5a92,資訊電機學院,5,電機工程學系博士班,5401,1年級,"1  ",,"0  ",1032,"博士班              ",4
24c746643ecffaefb26fd770c1046ee4436403a186317fdd1fc5eb9e701a53d3,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
29bdd6439ac819bb71695b3251a272d2a195ca0666dc662170bc6b379ddcd81f,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
7bb850b8484b618410a0a2e035f2d1d828f5b0d7ab1a344b84cb7468952f710d,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
a9a5af515aaf7285c9de6fa6dcdc081716c3af75cfd84a61f336341aaa589cf1,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
483585b495751ff9525b8446f9c1f84d7d5a3dfeaaf435d2a703dd7af0f1bb83,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
307ec5b569c48eb45ddb96c043c618cde89a668aa31ef87c8c3005b9e9a6b3f1,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
270e91517ddb0afac538eb0b53631fe1fd0ce277345d0d645d0fed8591d34010,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
13bdacb4456a25cf09d99faf527bb0062a7a2c839e7a51ae0f3885f29957aaee,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
3aa57d6b87fe43d24401b1e494b21dc7289b0f72510b7ab6849675240f86122e,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
4ae58006544c9a6c4f6476fcf7a568f4e6951a62eea45f3b67a312fc9c696767,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
1ee7b3024613c248df1f9162b0db19e2f6820f8c94c033f13e39f21af9702627,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
c28348c54d1cfa1768b5ee33082b111747caf1400b432e4db934de504e6d2e01,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
0efbf9ccad9e59f90b3257e840dabd3ef91d022822f6ba08ad859f37d809b1c8,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
57d3af1edf51788ebf46cbdad2a4eac55abac1773ae369120670601907b88d2b,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
3ad87def38de035ced0b5634b2c66d722af0a5ab37bbc05155d121d2a7b7d698,管理學院,4,企業管理學系,4001,1年級2班,"12 ",,"0  ",1032,"學士班              ",1
07514dc76a9efe7997aec766bf2aede078f7f2b419dfae863be9b33109e4643f,管理學院,4,企業管理學系,4001,1年級2班,"12 ",,"0  ",1032,"學士班              ",1
a5cf19ae7e4730bb54019f48908f27753c3a7a021d48ff59ac847f3c7f704247,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
14500d67d71e4ffcda7523e1445d703a506fe9429addd725f5b23f63c2bd86cd,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
170c10929a09d1030b44791c84d8a8129587bde11fbd42526c62101890751f64,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
5c66d5f1d0ffa322cdbdf7453ff48fc3be491e1831aa19db688ee3da8bae12c6,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
fecfc07e722a3f4f814a09a383fa837c5a60b65dc5d83063d176fe29b1fffc23,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
fe485e8de2d7e486f479733d34e7ab9b94f6e776424af74388975a804e388799,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
a13c51618480a422a261b234ee0b4ff371366b1446f3b86d2b0ccad25b9ff0ee,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
5b076e786adfe6d2fbea96fc6ed5ce2571d876ded1054bae302eba3c065be303,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
d775132b41e275bb38fd09f3e1905d4613b5cc1c235fdef66523e0ea3cacf3ea,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
f72eb49f7be237c514cfd5d0534365b380f4b802bbe7dee36855848fbd51f2c1,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
5db95b33afbb8d0b067a4872a76e57d9dd6deb968f77fac337a9afadf940d2e2,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
eebc0d4bcce85d83964d9be010c7d86fa164c19e76b659894ff38e3e7a059384,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
a769d04fbd83b55f94f4ef44c6e1daad631e7f8847945a6a42996d716fc458f8,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
d8196604c4fc20a01a06615bd5f820f5ab53b43b653abc04aba2275b3da3bc34,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
b46a7bfaaae9b301fa7d9b42b1ba2287945d6556dc942a5cb11152a682bc8bef,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
a33124faa62c9c9ba05be16aaedcb42aa59fd64c1be4ceb479b4c41e6586fef7,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
bf403ed14021d965c0683474ca247af2fa29ae02beeb0a398b7fc4cf62035da9,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
8f700aa8d928fa6257b43f4dc929e3e116ae84605751bb8acc6e834d8051b541,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
9d46df1039152151dd96b7b027bf9e8580fad1032f567f6bae6be0ab0cf26277,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
