學號,課程屬性名稱,分發代碼,結束的分發時間,志願序,籤號,選課的結果,學期別,課號,學生班別,學生所屬系所,學生性別,學生年級
f30ce38bebd58c496951acb5c69bc1e08c9e32637352db2b8e38a8d73c2847b9,必修,293,2013-10-01,1,0,預選中選,1021,13005,,法國語文學系,男,1
8e9b040896d96dd77964701d2730ffa566f01caa75e7799f93a49ce8f7a0469d,必修,293,2013-10-01,1,0,預選中選,1021,13005,,法國語文學系,女,1
3aed697db0758d877582d0db9b1dd69259c28c354e9e239f2601b4bc0c1d10d4,必修,293,2013-10-01,1,0,預選中選,1021,13005,,法國語文學系,女,1
b86353b0afff3740d57b7331bd2a1bddefd3ef0ba306ab7460358162293b99cc,必修,293,2013-10-01,1,0,預選中選,1021,13005,,法國語文學系,女,1
992ca04372caccaac5ef186e51f0c82b08681613ee895e4f7363f4715a5aae0b,必修,293,2013-10-01,1,0,預選中選,1021,13005,,法國語文學系,女,1
a57b371357d4ce10269c56b10feb0875148afe9fbca7e9641ae0d3ee5b12554f,必修,293,2013-10-01,1,0,預選中選,1021,13005,,法國語文學系,女,1
7a6b9ab0b65f2c96eacb7c7a196af5379f1eb8d61d2f5a9b1caf60d2dfa7af9f,必修,293,2013-10-01,1,0,預選中選,1021,13005,,法國語文學系,男,1
22a71a5a4bb5566135c02300313647d8397d9597f42cbcf231007d438a0f5223,必修,293,2013-10-01,1,0,預選中選,1021,13005,,法國語文學系,男,1
3a7487e0259ccf42a269d6afaff6bdfe3425e9233ebfb9f3c49c8ca289a90e18,必修,293,2013-10-01,1,1,中選,1021,13005,,法國語文學系,女,1
fa91ad5e191a9c1ffbc9323d04ccd6ea588c3a2dd3db8132ea47ca6b40efb60d,必修,293,2013-10-01,1,0,中選(密碼),1021,13005,1,企業管理學系,男,3
8c69fe689e1f49dc8545763d05bf232dd658d98845a5627025b24373a879bc1c,必修,293,2013-10-01,1,0,中選(密碼),1021,13005,2,資訊管理學系,男,2
303a39db496dbcc99e1214ba98784983174393171da175eb6313a5b059503755,必修,293,2013-10-01,1,0,中選(密碼),1021,13005,,法國語文學系,女,2
f75bc43a35240b1e00f49efc801710b27b428fde586742461adf80f62ff4042c,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
bba697e4b8185ad7474aaad42754fba27279e0df70bd1bfc6a86a47caf7becba,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
e304a9711c3c6ec66040d1998e9ba4ec2a02ce0774fd286eaacf27339ad4b777,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
50787b00c2f89f2e4e078e4f9ca6c6d71189fe840fe11ba8c05d7dc8905b6238,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
9f39a452365c759c2e536d5162f8af1aff53bf82f021ef14a26fe86e89c50c89,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
def2c8d48987b07810a9fdc328ffd182d22ca80ee725baba8209033f08ce301a,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
4a9a237ee418be337db4997507297975e3ffa2a3cac98aa300dde0afa6f2e627,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
46445027e831375deb678f28e2b368f5764bede93795b118936dd2f12f32e8e6,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
0e68598575aa3eb6ad77fd06412463168976cff14a01977c0b5c111c21e6ff94,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
2589e6a916f3ad52a785183840a74befe6576b9811b1495fb6214e827627da2d,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
c1666626a1de80e9691236e77f0f9d23ae285533b9bd9b114af69f08f5590f4c,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
1c7cf43daf7d4ebe2dac470662a4eb9336e8c6990e9aa0d15ff425830d404d9b,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
a7b032960be0f8434a522584f90184dd341137680375b9101e9caa1733b2b63b,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
d846946b1c7c3b6d219509694e2fabbcc4ae986b2a47579d651c345be1e6efca,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
6a472000a977385af5cd4f2abba72f01cb5842ff9945d9a0de70e9f065e9ce7b,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,男,1
be637c83ef55f090eb5733b8cd77c8cea841f43329e71d5100f1ecb8bf1dbb2e,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,男,1
68e46cc1ee209654419bbf80451af4130a39e4192601752f6a300159c02cb188,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,男,1
0f81690e1bfe20656fb5c622af955561fc0030575cc45c686d498d6ca9ad36b9,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,男,1
ddcb66d3ca0eb45e33da80e03b9ec54d29f6c1bc78d38fa0639d1f6d28b69707,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,男,1
2266c2ca8b8b53905a81532093c5ba2d0650c6c13dd4b0e8c53d698be0f83d6a,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
5cb2a71a90ea66b1f19b627f6644342587f1aa78b75b18dd4122b0e8b8472342,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
f651aff897c6899ec7dc969b74cd3f4ece4f7b0d1b295af123ce4601268ef2a3,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
32bdceaeef7222d8f02e98e1d295fd29c9c79c20f99aeec860627f6e59792290,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
19d3dfb8ad5ec0380ab5e9fc32a70d75f9279d1bff1dcc82889030ceed188c45,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
72f9447df77cffb50250d59c824569360fbd34e44ef03bb389edf8797ef71f77,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,女,1
9e1e29edf65abff9463b7b51068cb6bb482c11ad632a16cc2f50324a35dd1d07,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,男,1
a03edbae8a47c3dbd04ca00e98f2eb0db51f7bb28e57bf75162b8150bca987a5,必修,293,2013-10-01,1,0,預選中選,1021,13006,,法國語文學系,男,1
a307e2f166d9cc2153c3c84add93dcdd4cc8c28fb7943b02b064b308c2d74575,必修,293,2013-10-01,1,0,中選(密碼),1021,13006,,中國文學系,女,2
252d853bc7dfad25cbc7798630c86e415ec47ea28d18d4feaefb5c47dc1e7373,必修,293,2013-10-01,1,0,預選中選,1021,13007,,法國語文學系,女,1
5e9032bdb445e7719b5a1ca6a27051ed17f7b295389c6ea69d3711b1fd16981a,必修,293,2013-10-01,1,0,預選中選,1021,13007,,法國語文學系,女,1
3a7487e0259ccf42a269d6afaff6bdfe3425e9233ebfb9f3c49c8ca289a90e18,必修,293,2013-10-01,1,0,預選中選,1021,13007,,法國語文學系,女,1
24d90455d551e0206519d3592dc37eaaa06da3946e638a24d8cdce76e0a932ba,必修,293,2013-10-01,1,0,預選中選,1021,13007,,法國語文學系,女,1
876bff79105c872ac692d5ad06c54165480c04db6a723a82566cdd2262d24b05,必修,293,2013-10-01,1,0,預選中選,1021,13007,,法國語文學系,女,1
1c0281f83f637e6416566b10e23408f821c163181e7c2ae83040e5adc5dabf53,必修,293,2013-10-01,1,63,中選(初選),1021,41015,1,企業管理學系,男,3
9ca4f37c63d5943f8e17e1e6cd6ec946630fb34a40acb3da2849205d7172fcb9,必修,293,2013-10-01,1,64,中選(初選),1021,41015,1,企業管理學系,男,3
a42c313b31efc09f470836fefdabb673e119e118a0b515d3a182b8d6543cc5a3,必修,293,2013-10-01,1,65,中選(初選),1021,41015,1,企業管理學系,女,3
824f30c9e56be7283197d36fcfbb9b65fd6694ec99771b2aeced41498c06d1f3,必修,293,2013-10-01,1,67,中選(初選),1021,41015,1,企業管理學系,男,3
aef802ba4de16981528184daa0d616714cba229e4cd85bddffd1260bb70fed37,必修,293,2013-10-01,1,68,中選(初選),1021,41015,1,企業管理學系,男,3
512d9ffc06c50d9dcc9c6afe3d2c5eb0294e3ee37ef13ab1687003b7dc9a7e8f,必修,293,2013-10-01,1,1,中選(初選),1021,41016,2,企業管理學系,女,3
726645a93f209a303f9bf8bc1e72c4f435de590ccbf3b2b7b3484a0323c39c76,必修,293,2013-10-01,1,2,中選(初選),1021,41016,2,企業管理學系,男,3
fab550508832239a7d29a4272de99af35abfd24034476096312a417b7a63a5e7,必修,293,2013-10-01,1,3,中選,1021,41016,2,企業管理學系,男,3
0d64ffa0c33db6dc074db5c950846f5eff7b31c66a7836b39c85d6ff57536a44,必修,293,2013-10-01,1,3,中選(初選),1021,41016,2,企業管理學系,男,3
7be725a6b2d619be32d76691343cc3473b74065598cddbfb102239dc6693b981,必修,293,2013-10-01,1,4,中選(初選),1021,41016,2,企業管理學系,男,3
25714bea66189673e7cc7290a83cd87316c53399b518eed8ce7648c1b2fe85d0,必修,293,2013-10-01,1,5,中選(初選),1021,41016,2,企業管理學系,男,3
04181e609c874be552f29e5800a63dd84b0dd63b825f662f0979ee9dee815e0f,必修,293,2013-10-01,1,6,中選(初選),1021,41016,2,企業管理學系,男,3
95330e85e76d504118fce7c67200ff7371cc3dede297af26bddce76b88d62e8f,必修,293,2013-10-01,1,7,中選(初選),1021,41016,2,企業管理學系,女,3
5d3abbe47487f31bf9ad4fcb06e1fc5abe202b29abb8613455dd4588fc6fbd17,必修,293,2013-10-01,1,9,中選(初選),1021,41016,2,企業管理學系,男,3
d801da9125cc22c47fab587a2092b8c224f02c324b7884455d0d929243fdc13c,必修,293,2013-10-01,1,10,中選(初選),1021,41016,2,企業管理學系,女,3
2c1d7adc37c633596d057f7a192c97801d29edf7f827d2bebe015c3b6b3c3339,必修,293,2013-10-01,1,11,中選(初選),1021,41016,2,企業管理學系,女,3
6d99a25d9d394f4e16490126e39b2af88bacbe9505b88fb8af1d6415cc6d10d2,必修,293,2013-10-01,1,12,中選(初選),1021,41016,2,企業管理學系,男,3
e93aecd387856041ac02e1c24e404447302f700639077c1867e4fdf5291b80cb,必修,293,2013-10-01,1,13,中選(初選),1021,41016,2,企業管理學系,女,3
35ed814000b2447f28b2fd1f3d41f9d2c9f43fe1d6c5e63a14e3121d87370187,必修,293,2013-10-01,1,15,中選(初選),1021,41016,2,企業管理學系,男,3
7b21227868c78941531af8f931dd5b9e495f639200e1cc60c69ed39f3b985c38,必修,293,2013-10-01,1,16,中選(初選),1021,41016,2,企業管理學系,女,3
dbfc8d02cf9edbcc69823efb44f506641ceede66b62c9efe39d448e5bd0e43f0,必修,293,2013-10-01,1,17,中選(初選),1021,41016,2,企業管理學系,男,3
ab0532164d321920d875025c7823ac1b2764abbc8924cc29a96eb4e41eb207d9,必修,293,2013-10-01,1,18,中選(初選),1021,41016,2,企業管理學系,女,3
2243e57135d09e8a9856ca12079f29ae43b9ab5fd9dadf66a1935aa11ed141d6,必修,293,2013-10-01,1,19,中選(初選),1021,41016,2,企業管理學系,男,3
80eb4f7d2759b6ebbca0fa9bb1c2df653989a12e24bb5409f960bd067dd87dd2,必修,293,2013-10-01,1,20,中選(初選),1021,41016,2,企業管理學系,女,3
8cb5f1c04ccca4d980d2d0088db459f977a5d2e6a91921985f33f593bbb8ba82,必修,293,2013-10-01,1,21,中選(初選),1021,41016,2,企業管理學系,男,3
028f99005f64ed254f6f87a40aa70bab0fc854b151973774f7c49f322e8c9812,必修,293,2013-10-01,1,22,中選(初選),1021,41016,2,企業管理學系,女,3
026951f5c06fd6061e5061a68bc863696c2426edc5f3aea101436a2f1a6c0135,必修,293,2013-10-01,1,24,中選(初選),1021,41016,2,企業管理學系,女,3
61bdba8b55bc568a56e23a2fdbdfe3f4d25d6be9d3d61e19bc7803548350dad9,必修,293,2013-10-01,1,25,中選(初選),1021,41016,2,企業管理學系,女,3
a5990f7f579c9d3384884602eac410eefd223799fef558ac6af31c3387f648c7,必修,293,2013-10-01,1,26,中選(初選),1021,41016,2,企業管理學系,女,3
30e09d197ddf355c16eb2d10c96e02a28dff90d3b3ebec5d7adde5adbf6ccfeb,必修,293,2013-10-01,1,27,中選(初選),1021,41016,2,企業管理學系,女,3
905683b957b870909ab0a2990c52a4de854c366ffe505db6b6462b8cd9299b6d,必修,293,2013-10-01,1,29,中選(初選),1021,41016,2,企業管理學系,男,3
